lang	prod	text	ADJ==NOUN==PUNCT	NOUN==ADP==NOUN	VERB==NOUN==PUNCT	ADP==ADJ==NOUN	NOUN==NOUN==PUNCT	ADP==NOUN==PUNCT	VERB==ADJ==NOUN	DET==NOUN==PUNCT	NOUN==PUNCT==CCONJ	ADJ==NOUN==ADP	NOUN==PUNCT==PRON	ADP==DET==NOUN	ADV==ADJ==PUNCT	PRON==VERB==PUNCT	ADJ==ADJ==NOUN	VERB==DET==NOUN	NOUN==CCONJ==NOUN	NUM==NOUN==PUNCT	VERB==ADP==NOUN	AUX==ADJ==PUNCT	NOUN==ADJ==NOUN	AUX==ADV==ADJ	PUNCT==SCONJ==PRON	ADV==VERB==PUNCT	ADJ==NOUN==NOUN	lexical variety	lemma variety	POS variety	richPOS variety	length	ADJ	ADP	ADV	AUX	CCONJ	DET	INTJ	NOUN	NUM	PART	PRON	PROPN	PUNCT	SCONJ	SYM	VERB	X	_
ru	mt	MÜ_review_cell-phones+accessories_57_5.conllu	2	1	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0.826	0.797	0.188	0.361	69	8	5	8	1	4	1	0	10	0	1	3	1	15	3	0	9	0	0
ru	mt	MÜ_review_cell-phones+accessories_64_2.conllu	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.705	0.623	0.197	0.353	65	4	4	6	1	2	1	0	8	0	5	8	0	9	3	0	10	0	0
ru	mt	MÜ_review_grocery+gourmet-food_11_5.conllu	1	1	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0.734	0.734	0.188	0.442	67	6	5	7	0	1	1	0	9	0	2	9	2	11	2	0	9	0	0
ru	mt	MÜ_review_grocery+gourmet-food_13_5.conllu	1	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.727	0.667	0.197	0.38	68	7	3	7	2	3	2	0	5	0	4	8	2	12	2	0	9	0	0
ru	mt	MÜ_review_grocery+gourmet-food_147_2.conllu	3	1	0	0	1	2	0	1	1	1	2	1	0	0	1	0	0	2	0	1	1	0	0	1	0	0.797	0.712	0.11	0.327	123	11	11	8	2	2	5	0	26	5	0	9	6	22	3	0	8	0	0
ru	mt	MÜ_review_grocery+gourmet-food_167_2.conllu	3	1	0	2	0	1	0	0	1	1	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0.718	0.69	0.155	0.384	73	8	6	6	0	1	1	0	12	0	1	8	0	17	3	0	8	0	0
ru	mt	MÜ_review_grocery+gourmet-food_16_4.conllu	2	0	0	2	3	0	0	0	0	1	1	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0.667	0.613	0.162	0.308	75	6	4	4	0	2	1	0	15	0	2	11	2	18	3	0	6	0	0
ru	mt	MÜ_review_grocery+gourmet-food_175_2.conllu	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0.776	0.672	0.207	0.418	59	8	2	5	1	2	4	0	5	0	6	8	0	9	2	0	6	0	0
ru	mt	MÜ_review_grocery+gourmet-food_18_5.conllu	2	0	1	1	0	0	1	2	1	1	2	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0.721	0.656	0.197	0.432	61	8	2	3	1	4	5	0	12	2	2	6	0	9	0	0	7	0	0
ru	mt	MÜ_review_grocery+gourmet-food_20_4.conllu	3	0	2	1	0	0	2	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0.833	0.733	0.217	0.468	62	5	3	3	1	1	3	0	7	1	2	10	0	11	2	0	11	0	0
ru	mt	MÜ_review_grocery+gourmet-food_340_1.conllu	1	0	1	0	0	1	0	1	2	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0.692	0.662	0.185	0.263	66	5	4	5	0	3	3	0	8	0	5	4	1	17	1	0	9	0	0
ru	mt	MÜ_review_grocery+gourmet-food_355_1.conllu	1	2	0	2	0	2	1	0	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.837	0.767	0.279	0.414	43	9	5	1	1	1	0	0	9	0	1	3	1	6	2	0	4	0	0
ru	mt	MÜ_review_grocery+gourmet-food_356_1.conllu	1	2	0	2	0	2	1	0	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.837	0.767	0.279	0.414	43	9	5	1	1	1	0	0	9	0	1	3	1	6	2	0	4	0	0
ru	mt	MÜ_review_grocery+gourmet-food_399_2.conllu	4	0	0	1	1	1	1	0	1	0	1	0	1	2	1	0	0	0	0	0	1	0	1	0	1	0.648	0.615	0.143	0.297	93	16	4	5	1	4	1	0	14	0	5	9	2	19	4	0	7	0	0
ru	mt	MÜ_review_grocery+gourmet-food_8_5.conllu	1	2	0	2	2	0	1	0	0	1	0	0	2	1	1	0	0	1	1	1	0	0	0	0	0	0.795	0.773	0.159	0.383	91	11	9	7	2	1	2	0	17	2	2	2	6	16	3	0	8	0	0
ru	mt	MÜ_review_grocery+gourmet-food_9_5.conllu	2	1	0	1	1	0	2	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	2	0.686	0.628	0.151	0.333	87	9	5	4	2	5	4	0	13	0	3	15	2	13	1	0	10	0	0
ru	mt	MÜ_review_health+care_110_1.conllu	3	0	0	1	2	0	0	3	0	0	0	1	0	1	0	2	0	1	0	0	0	0	0	0	1	0.741	0.671	0.165	0.364	86	6	7	4	2	3	4	0	15	2	6	8	3	16	1	0	8	0	0
ru	mt	MÜ_review_health+care_119_2.conllu	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0.77	0.721	0.197	0.311	64	5	5	6	0	3	2	0	9	5	2	6	0	13	1	0	4	0	0
ru	mt	MÜ_review_health+care_127_1.conllu	1	1	2	0	0	2	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.77	0.754	0.197	0.425	62	2	7	6	1	3	0	0	10	3	0	9	3	7	1	0	9	0	0
ru	mt	MÜ_review_health+care_13_5.conllu	2	1	0	1	1	1	1	0	1	0	0	0	1	1	0	1	1	0	2	0	1	0	0	0	0	0.735	0.634	0.134	0.343	86	6	4	6	0	5	2	0	17	0	1	13	0	13	4	0	11	0	0
ru	mt	MÜ_review_health+care_14_5.conllu	3	1	2	2	1	1	1	1	0	1	2	0	1	2	1	1	1	0	0	0	0	0	1	0	0	0.757	0.676	0.135	0.418	74	10	5	5	0	1	1	0	14	0	0	9	0	15	4	0	10	0	0
ru	mt	MÜ_review_health+care_16_4.conllu	2	0	0	3	0	2	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0.787	0.705	0.164	0.314	62	8	8	5	0	3	0	0	10	2	2	4	0	10	0	0	9	0	0
ru	mt	MÜ_review_health+care_185_2.conllu	1	1	0	1	0	2	0	0	1	1	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0.806	0.726	0.21	0.359	62	2	7	1	1	1	0	0	11	5	3	8	1	11	3	0	8	0	0
ru	mt	MÜ_review_health+care_199_2.conllu	3	2	0	2	0	0	1	0	1	1	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0.848	0.758	0.212	0.471	68	9	5	3	1	4	1	0	19	2	2	3	1	7	1	0	8	0	0
ru	mt	MÜ_review_health+care_19_5.conllu	2	0	0	0	0	1	1	1	0	0	1	1	3	1	0	0	1	0	2	2	0	0	2	0	0	0.742	0.682	0.182	0.326	67	7	4	7	2	3	1	0	7	0	2	7	0	13	4	0	9	0	0
ru	mt	MÜ_review_health+care_4_4.conllu	2	1	2	2	1	2	1	0	0	2	0	1	1	1	1	1	0	1	2	0	0	0	0	1	0	0.779	0.767	0.163	0.381	88	8	7	6	4	2	2	0	16	1	2	6	3	14	3	0	12	0	0
ru	mt	MÜ_review_health+care_53_1.conllu	2	1	0	1	0	2	1	0	2	1	1	0	0	1	0	0	0	4	1	2	0	0	1	0	1	0.683	0.617	0.118	0.292	119	12	11	4	2	5	2	0	23	6	2	8	4	25	2	0	13	0	0
ru	mt	MÜ_review_health+care_6_5.conllu	1	1	0	1	0	1	1	0	0	2	1	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0.811	0.755	0.245	0.466	53	7	3	4	2	2	0	0	7	1	0	6	2	9	4	1	5	0	0
ru	mt	MÜ_review_health+care_84_1.conllu	2	1	1	1	0	0	1	2	1	1	1	2	0	0	1	0	0	0	0	0	1	0	1	0	0	0.802	0.758	0.143	0.395	92	9	8	5	0	2	4	0	17	2	1	8	8	12	3	0	12	0	0
ru	mt	MÜ_review_health+care_8_5.conllu	2	2	3	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0.803	0.77	0.23	0.494	62	7	3	2	1	3	1	0	15	2	2	4	1	9	1	0	10	0	0
ru	mt	MÜ_review_home+kitchen_10_5.conllu	1	0	1	1	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	2	1	0	0.783	0.71	0.203	0.389	71	7	3	5	1	1	3	0	9	1	3	11	2	12	2	0	9	0	0
ru	mt	MÜ_review_home+kitchen_112_1.conllu	4	2	1	2	0	3	3	0	0	0	1	0	1	0	0	1	2	0	3	0	0	0	3	2	0	0.786	0.714	0.122	0.353	100	11	8	7	1	4	3	0	16	0	5	9	0	16	6	0	12	0	0
ru	mt	MÜ_review_home+kitchen_12_5.conllu	0	1	0	0	1	1	1	1	1	0	1	0	0	2	0	1	0	0	0	0	0	0	1	1	1	0.825	0.768	0.214	0.473	58	3	2	3	0	3	3	0	13	1	2	7	0	9	1	0	9	0	0
ru	mt	MÜ_review_home+kitchen_145_1.conllu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.719	0.719	0.047	0.055	64	0	0	0	0	0	0	0	0	0	0	0	46	9	0	0	0	9	0
ru	mt	MÜ_review_home+kitchen_185_1.conllu	2	1	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0.746	0.651	0.206	0.415	65	5	2	6	4	2	1	0	11	1	2	8	0	9	3	0	9	0	0
ru	mt	MÜ_review_home+kitchen_19_5.conllu	3	1	0	0	1	2	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	0.855	0.742	0.226	0.375	62	8	4	1	1	2	1	1	13	1	3	8	2	14	0	0	3	0	0
ru	mt	MÜ_review_home+kitchen_20_5.conllu	2	2	0	1	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.84	0.72	0.22	0.522	50	6	4	0	0	0	4	0	10	1	2	7	1	8	1	0	6	0	0
ru	mt	MÜ_review_home+kitchen_214_2.conllu	4	3	0	1	1	1	2	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	3	0	0	0.796	0.722	0.12	0.363	108	7	9	5	2	2	4	0	25	0	2	10	3	19	7	0	13	0	0
ru	mt	MÜ_review_home+kitchen_21_5.conllu	3	1	0	0	0	2	0	0	3	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0.821	0.705	0.167	0.419	79	11	4	7	2	4	2	0	14	2	1	5	0	15	3	0	8	0	0
ru	mt	MÜ_review_home+kitchen_24_5.conllu	2	0	0	0	1	0	0	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0.512	0.5	0.16	0.26	84	7	2	3	1	2	3	0	11	1	1	4	0	39	2	0	5	0	0
ru	mt	MÜ_review_home+kitchen_29_2.conllu	2	2	0	2	2	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0.756	0.654	0.167	0.4	78	5	8	7	2	4	3	0	16	0	1	6	6	11	2	0	7	0	0
ru	mt	MÜ_review_home+kitchen_41_2.conllu	2	1	2	0	0	0	0	0	2	0	0	1	0	2	0	0	1	0	1	0	1	0	1	0	0	0.689	0.6	0.144	0.347	93	6	8	3	3	5	1	0	16	3	4	15	0	11	3	0	12	0	0
ru	mt	MÜ_review_home+kitchen_6_5.conllu	3	0	1	0	0	0	2	1	1	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0.809	0.691	0.191	0.489	68	6	2	3	1	3	3	0	14	2	4	8	0	11	2	0	9	0	0
ru	mt	MÜ_review_home+kitchen_96_2.conllu	0	2	1	2	2	1	0	0	0	2	2	0	0	1	0	0	0	0	0	0	1	0	2	0	1	0.667	0.576	0.111	0.284	101	9	7	6	3	3	0	0	16	0	8	14	0	18	4	0	11	0	0
ru	mt	MÜ_review_movies+TV_11_5.conllu	2	0	0	0	0	1	1	1	0	1	0	1	1	0	2	0	1	0	1	0	2	0	0	0	0	0.818	0.792	0.143	0.444	79	14	8	3	0	2	2	0	21	0	1	5	5	10	0	0	6	0	0
ru	mt	MÜ_review_movies+TV_187_1.conllu	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0.788	0.682	0.197	0.404	69	13	1	6	4	1	0	0	9	1	6	3	3	12	2	0	5	0	0
ru	mt	MÜ_review_movies+TV_1_4.conllu	1	0	0	0	0	0	0	1	0	0	0	2	0	3	0	0	0	0	0	0	1	0	1	0	1	0.804	0.696	0.196	0.419	58	6	3	2	0	0	3	0	9	0	2	7	4	10	4	0	6	0	0
ru	mt	MÜ_review_movies+TV_20_5.conllu	1	1	0	0	0	1	1	3	0	1	0	2	0	1	1	0	0	0	1	0	0	0	1	1	0	0.879	0.818	0.197	0.437	71	6	7	4	0	2	7	0	13	1	1	5	1	10	1	0	8	0	0
ru	mt	MÜ_review_movies+TV_22_5.conllu	3	0	1	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0.778	0.722	0.185	0.403	56	10	1	5	0	1	4	0	8	0	0	4	0	14	2	0	5	0	0
ru	mt	MÜ_review_movies+TV_249_1.conllu	2	1	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	1	0	0	0	0	0	0	0	0.859	0.844	0.188	0.432	64	7	5	5	0	1	2	0	14	1	0	2	5	13	4	0	5	0	0
ru	mt	MÜ_review_movies+TV_24_5.conllu	5	2	0	1	0	2	1	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0.725	0.65	0.163	0.377	84	10	6	2	0	2	5	0	20	1	1	5	2	15	2	0	9	0	0
ru	mt	MÜ_review_movies+TV_252_1.conllu	2	2	1	1	0	3	0	0	1	2	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0.71	0.654	0.131	0.344	114	11	10	4	1	5	2	1	19	0	5	10	5	20	3	0	11	0	0
ru	mt	MÜ_review_movies+TV_25_5.conllu	2	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0.817	0.817	0.176	0.407	68	6	4	3	0	0	3	0	11	3	2	3	12	13	2	0	6	0	0
ru	mt	MÜ_review_movies+TV_26_5.conllu	4	1	0	1	0	0	1	0	2	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0.754	0.705	0.197	0.369	61	8	3	2	0	4	3	0	14	0	3	3	5	12	1	0	3	0	0
ru	mt	MÜ_review_movies+TV_274_2.conllu	2	0	1	1	0	1	1	0	0	1	2	1	0	2	0	0	1	1	1	0	0	0	1	0	0	0.723	0.662	0.11	0.298	131	11	8	7	2	5	4	0	15	3	5	13	5	29	3	0	17	0	0
ru	mt	MÜ_review_movies+TV_304_1.conllu	1	2	0	1	0	1	0	3	0	0	1	0	0	1	1	2	0	0	1	0	0	0	2	1	0	0.8	0.72	0.147	0.414	76	6	6	4	0	2	5	0	15	0	0	7	4	11	4	0	11	0	0
ru	mt	MÜ_review_movies+TV_439_1.conllu	2	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	1	0	0	0.806	0.75	0.181	0.33	72	5	5	6	0	2	2	0	11	3	5	5	3	13	3	0	9	0	0
ru	mt	MÜ_review_movies+TV_500_1.conllu	1	0	2	1	0	3	0	2	0	1	0	1	0	0	0	1	0	0	2	0	0	0	3	0	0	0.713	0.617	0.138	0.406	98	8	7	3	3	2	5	0	17	0	3	8	2	16	7	0	13	0	0
ru	mt	MÜ_review_musical-instruments_12_4.conllu	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	2	1	0	0.6	0.517	0.167	0.289	62	3	0	7	3	4	0	0	3	0	3	15	0	11	4	0	7	0	0
ru	mt	MÜ_review_musical-instruments_17_4.conllu	0	0	0	0	0	0	0	1	0	2	0	1	1	2	1	1	0	0	0	0	0	0	1	1	0	0.773	0.693	0.16	0.394	77	8	4	8	0	4	3	0	12	0	2	10	1	12	2	0	9	0	0
ru	mt	MÜ_review_musical-instruments_18_5.conllu	2	0	0	2	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0.624	0.576	0.153	0.344	86	5	4	3	2	0	4	0	12	1	2	7	8	28	1	0	8	0	0
ru	mt	MÜ_review_musical-instruments_1_5.conllu	0	1	0	0	1	1	0	1	0	1	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0.83	0.792	0.245	0.493	54	5	4	8	0	1	2	0	6	1	2	7	1	9	1	0	6	0	0
ru	mt	MÜ_review_musical-instruments_24_5.conllu	5	2	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0.868	0.824	0.176	0.376	68	6	7	3	0	3	4	0	18	2	2	3	4	11	0	0	5	0	0
ru	mt	MÜ_review_musical-instruments_25_5.conllu	1	0	0	1	0	0	0	1	1	0	1	2	0	1	1	0	1	2	0	2	0	0	4	0	0	0.757	0.673	0.131	0.324	109	10	6	6	5	5	5	0	13	4	3	14	4	15	7	0	10	0	0
ru	mt	MÜ_review_musical-instruments_287_2.conllu	0	1	3	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.8	0.709	0.2	0.453	57	5	3	2	1	5	0	0	9	0	1	10	0	9	1	0	9	0	0
ru	mt	MÜ_review_musical-instruments_3_5.conllu	1	1	2	3	0	1	0	1	0	0	1	0	0	2	1	1	0	0	1	0	0	0	1	1	1	0.868	0.829	0.145	0.5	81	9	5	6	1	2	2	0	19	0	0	6	0	10	2	0	14	0	0
ru	mt	MÜ_review_musical-instruments_409_1.conllu	0	0	2	0	2	1	0	0	0	0	5	0	0	3	0	1	1	0	1	0	0	0	1	0	1	0.67	0.56	0.13	0.331	106	4	1	2	1	1	3	0	18	0	3	17	2	25	5	0	18	0	0
ru	mt	MÜ_review_musical-instruments_414_1.conllu	3	1	0	0	0	0	1	2	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0.779	0.735	0.191	0.427	68	6	4	8	1	3	3	0	13	3	2	6	2	10	0	0	7	0	0
ru	mt	MÜ_review_musical-instruments_483_2.conllu	2	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.738	0.738	0.2	0.303	66	4	4	1	0	2	1	0	10	3	1	1	18	12	3	0	5	0	0
ru	mt	MÜ_review_musical-instruments_51_2.conllu	2	0	1	0	2	0	0	0	0	1	2	0	1	2	0	0	1	0	1	0	2	0	0	0	1	0.76	0.698	0.135	0.348	99	7	8	4	3	3	4	0	17	3	4	11	0	17	3	0	12	0	0
ru	mt	MÜ_review_musical-instruments_53_1.conllu	2	0	0	1	0	0	0	2	1	1	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0.714	0.635	0.19	0.364	65	3	6	2	0	3	5	0	9	0	4	8	1	11	1	0	10	0	0
ru	mt	MÜ_review_musical-instruments_547_2.conllu	2	0	0	0	3	0	1	1	1	1	0	1	2	2	1	0	0	0	0	0	0	0	0	2	0	0.642	0.579	0.116	0.29	97	11	2	12	0	6	2	0	11	0	5	11	0	21	2	0	12	0	0
ru	mt	MÜ_review_patio+lawn+garden_10_4.conllu	1	0	2	0	0	1	0	2	0	1	0	2	0	1	0	1	0	0	1	0	0	0	1	0	0	0.781	0.703	0.172	0.477	65	2	6	4	0	0	3	0	10	0	2	9	1	12	3	0	12	0	0
ru	mt	MÜ_review_patio+lawn+garden_11_4.conllu	1	0	0	0	2	0	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0.708	0.667	0.181	0.364	72	3	0	6	0	4	5	1	12	2	3	7	2	16	2	0	9	0	0
ru	mt	MÜ_review_patio+lawn+garden_147_2.conllu	1	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0.659	0.636	0.176	0.298	89	8	2	4	3	4	3	0	8	6	5	6	2	18	1	3	12	0	0
ru	mt	MÜ_review_patio+lawn+garden_14_5.conllu	0	2	1	1	0	0	0	1	0	2	0	0	3	0	0	1	0	0	0	0	0	0	2	0	0	0.738	0.662	0.163	0.369	82	8	7	7	3	3	1	0	7	0	2	13	1	13	6	0	9	0	0
ru	mt	MÜ_review_patio+lawn+garden_15_5.conllu	2	1	0	0	1	1	2	1	1	1	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0.768	0.671	0.16	0.427	81	7	9	1	1	4	3	0	18	0	3	10	4	12	1	0	8	0	0
ru	mt	MÜ_review_patio+lawn+garden_161_2.conllu	2	1	2	1	0	2	1	0	2	3	0	1	0	2	0	0	0	0	1	0	0	0	2	0	0	0.793	0.695	0.159	0.389	86	5	9	6	0	2	3	0	13	2	4	9	1	13	3	0	12	0	0
ru	mt	MÜ_review_patio+lawn+garden_181_2.conllu	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0.765	0.725	0.235	0.431	52	2	1	4	0	1	2	0	8	2	5	6	0	9	3	0	8	0	0
ru	mt	MÜ_review_patio+lawn+garden_19_5.conllu	1	1	0	3	0	1	0	0	0	3	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0.836	0.782	0.218	0.5	55	10	8	3	2	3	3	0	13	1	0	3	2	2	0	0	5	0	0
ru	mt	MÜ_review_patio+lawn+garden_1_4.conllu	1	0	1	0	2	1	1	2	1	0	2	2	0	1	1	0	0	3	1	0	0	0	1	1	2	0.776	0.692	0.121	0.371	109	11	9	5	1	4	3	0	21	3	1	12	0	16	6	0	15	0	0
ru	mt	MÜ_review_patio+lawn+garden_247_1.conllu	4	1	0	2	1	3	2	1	1	1	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0.771	0.663	0.145	0.409	83	6	8	5	3	1	3	0	17	0	1	11	0	15	2	0	11	0	0
ru	mt	MÜ_review_patio+lawn+garden_334_1.conllu	2	3	2	0	1	2	1	2	1	0	2	2	0	1	0	1	0	0	0	0	0	0	1	0	1	0.807	0.723	0.157	0.363	84	4	7	2	0	2	3	0	19	2	5	7	1	15	2	0	14	0	0
ru	mt	MÜ_review_patio+lawn+garden_387_1.conllu	2	0	0	2	1	1	0	0	1	1	1	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0.771	0.719	0.146	0.366	97	10	9	6	2	3	3	0	12	5	3	9	5	17	2	0	10	0	0
ru	mt	MÜ_review_patio+lawn+garden_392_1.conllu	3	3	1	0	2	0	2	1	1	2	1	0	0	1	1	0	1	0	1	0	3	0	1	0	0	0.762	0.673	0.12	0.309	100	9	9	4	0	4	3	0	23	0	3	10	1	21	2	0	11	0	0
ru	mt	MÜ_review_patio+lawn+garden_6_5.conllu	2	0	1	0	0	0	1	2	1	0	1	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0.797	0.739	0.203	0.415	70	4	5	4	1	3	3	0	13	2	3	10	1	9	2	0	9	0	0
ru	mt	MÜ_review_pet_supplies_131_2.conllu	2	1	1	0	0	1	0	0	0	0	1	0	1	0	0	2	0	0	2	0	0	0	1	0	0	0.7	0.64	0.14	0.333	102	10	7	3	1	1	4	0	11	2	5	11	4	20	5	0	16	0	0
ru	mt	MÜ_review_pet_supplies_132_2.conllu	2	0	1	0	1	0	0	1	2	0	1	0	0	2	0	0	0	2	0	0	0	0	0	1	1	0.779	0.686	0.163	0.402	87	6	5	6	1	3	3	0	13	5	4	12	1	14	1	0	12	0	0
ru	mt	MÜ_review_pet_supplies_143_1.conllu	0	0	2	0	0	3	0	2	0	0	2	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0.625	0.517	0.108	0.254	120	3	3	9	0	7	15	0	13	1	10	6	8	30	5	0	10	0	0
ru	mt	MÜ_review_pet_supplies_15_1.conllu	1	2	0	0	0	2	1	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0.687	0.646	0.141	0.352	100	6	6	5	1	4	2	0	13	3	1	10	0	25	5	1	17	0	0
ru	mt	MÜ_review_pet_supplies_23_4.conllu	1	1	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.938	0.875	0.255	0.557	48	4	4	3	0	2	1	0	11	2	1	5	1	6	0	0	7	0	0
ru	mt	MÜ_review_pet_supplies_27_1.conllu	4	0	0	1	1	0	1	1	1	0	1	2	0	2	1	1	0	1	0	0	0	0	2	0	2	0.71	0.61	0.12	0.324	101	11	5	5	0	3	5	0	15	3	7	11	0	19	2	0	14	0	0
ru	mt	MÜ_review_pet_supplies_36_5.conllu	2	2	0	0	3	1	3	4	1	2	1	1	0	0	0	1	3	0	0	0	0	0	0	0	2	0.744	0.651	0.128	0.397	87	9	7	5	0	4	5	0	25	2	0	4	0	18	1	0	6	0	0
ru	mt	MÜ_review_pet_supplies_38_5.conllu	3	1	0	1	1	0	0	0	2	0	0	0	2	1	0	1	0	0	1	0	1	0	2	0	0	0.828	0.759	0.19	0.486	58	9	3	5	0	3	3	0	9	0	1	8	0	8	3	0	6	0	0
ru	mt	MÜ_review_pet_supplies_46_4.conllu	1	3	0	0	0	2	0	1	0	3	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0.742	0.727	0.167	0.356	69	7	6	7	1	2	2	0	11	0	0	9	0	14	2	0	5	0	0
ru	mt	MÜ_review_pet_supplies_48_5.conllu	2	4	0	2	1	1	0	1	1	1	2	1	1	1	0	1	1	1	1	0	1	0	2	0	0	0.798	0.745	0.112	0.379	99	10	9	6	0	5	6	0	25	1	0	7	0	18	2	0	9	0	0
ru	mt	MÜ_review_pet_supplies_64_5.conllu	3	2	0	1	0	0	0	2	0	0	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0.887	0.755	0.226	0.529	54	4	5	1	1	1	2	0	12	0	0	10	1	9	2	0	5	0	0
ru	mt	MÜ_review_pet_supplies_91_1.conllu	3	0	2	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0.839	0.804	0.214	0.461	58	7	3	2	0	3	1	0	11	2	4	4	1	9	0	0	9	0	0
ru	mt	MÜ_review_pet_supplies_98_2.conllu	1	4	1	1	1	2	0	0	2	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0.705	0.615	0.154	0.324	78	3	12	4	0	3	2	0	21	1	4	6	0	11	2	0	9	0	0
ru	mt	MÜ_review_pet_supplies_9_5.conllu	0	1	1	0	4	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0.789	0.649	0.193	0.467	58	3	6	1	1	3	4	0	20	0	0	5	0	7	2	0	5	0	0
ru	mt	MÜ_review_sports+outdoors_133_1.conllu	2	1	0	1	1	1	2	0	1	2	1	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0.836	0.803	0.197	0.457	61	9	8	1	0	2	2	0	12	0	3	6	4	7	1	0	6	0	0
ru	mt	MÜ_review_sports+outdoors_137_1.conllu	2	0	1	0	0	1	0	3	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0.729	0.614	0.186	0.406	70	3	5	3	1	3	4	0	11	1	4	7	0	13	1	0	14	0	0
