lang	prod	text	ADJ==NOUN==PUNCT	NOUN==ADP==NOUN	VERB==NOUN==PUNCT	ADP==ADJ==NOUN	NOUN==NOUN==PUNCT	ADP==NOUN==PUNCT	VERB==ADJ==NOUN	DET==NOUN==PUNCT	NOUN==PUNCT==CCONJ	ADJ==NOUN==ADP	NOUN==PUNCT==PRON	ADP==DET==NOUN	ADV==ADJ==PUNCT	PRON==VERB==PUNCT	ADJ==ADJ==NOUN	VERB==DET==NOUN	NOUN==CCONJ==NOUN	NUM==NOUN==PUNCT	VERB==ADP==NOUN	AUX==ADJ==PUNCT	NOUN==ADJ==NOUN	AUX==ADV==ADJ	PUNCT==SCONJ==PRON	ADV==VERB==PUNCT	ADJ==NOUN==NOUN	lexical variety	lemma variety	POS variety	richPOS variety	length	ADJ	ADP	ADV	AUX	CCONJ	DET	INTJ	NOUN	NUM	PART	PRON	PROPN	PUNCT	SCONJ	SYM	VERB	X	_
en	org	review_movies+TV_24_5.conllu	1	1	0	0	0	0	1	1	1	4	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0.633	0.559	0.143	0.228	105	8	9	2	2	4	13	0	16	6	3	8	11	11	2	3	7	0	0
en	org	review_movies+TV_252_1.conllu	0	0	1	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0.736	0.682	0.139	0.238	108	9	11	5	6	4	9	1	13	2	4	12	7	10	3	0	12	0	0
en	org	review_movies+TV_25_5.conllu	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.797	0.795	0.197	0.29	76	4	7	4	3	2	3	0	9	4	3	9	9	9	2	2	6	0	0
en	org	review_movies+TV_26_5.conllu	1	0	0	0	1	1	0	1	1	2	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0.686	0.614	0.171	0.196	70	10	6	1	4	5	11	0	14	0	1	1	6	8	0	0	3	0	0
en	org	review_movies+TV_274_2.conllu	2	0	0	0	0	1	0	1	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0.699	0.632	0.125	0.206	128	18	8	8	8	6	6	0	15	3	4	11	3	23	2	2	10	1	0
en	org	review_movies+TV_304_1.conllu	0	2	0	0	1	0	0	1	0	1	0	3	0	0	1	2	0	0	1	0	0	1	0	0	1	0.757	0.73	0.162	0.287	74	5	7	5	5	2	6	0	14	0	0	8	4	5	2	0	11	0	0
en	org	review_movies+TV_439_1.conllu	0	0	1	0	0	0	1	1	0	2	1	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0.714	0.623	0.197	0.272	76	6	5	5	6	2	7	0	10	3	4	7	1	7	1	3	9	0	0
en	org	review_movies+TV_500_1.conllu	0	0	0	0	0	1	0	3	0	0	0	2	0	0	0	2	1	0	2	0	0	0	0	0	1	0.646	0.615	0.135	0.254	96	7	10	3	9	3	13	0	17	0	2	9	2	4	5	0	12	0	0
en	org	review_musical-instruments_12_4.conllu	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0.667	0.526	0.193	0.316	57	2	0	6	5	3	3	0	3	0	2	16	0	5	3	0	9	0	0
en	org	review_musical-instruments_17_4.conllu	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0.702	0.643	0.155	0.248	84	6	3	7	6	3	9	0	16	0	3	9	1	8	2	0	11	0	0
en	org	review_musical-instruments_18_5.conllu	1	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0.701	0.649	0.164	0.295	67	3	6	4	3	0	5	0	11	1	0	8	10	9	0	0	7	0	0
en	org	review_musical-instruments_1_5.conllu	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0.783	0.729	0.203	0.333	59	5	5	9	4	1	3	0	7	1	3	8	0	6	0	0	7	0	0
en	org	review_musical-instruments_24_5.conllu	2	0	2	0	2	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0.769	0.769	0.179	0.252	78	5	8	1	2	3	6	0	18	2	5	5	3	10	0	1	9	0	0
en	org	review_musical-instruments_25_5.conllu	1	0	0	0	4	0	1	0	3	0	2	2	0	0	1	0	1	1	0	1	0	0	2	0	0	0.709	0.636	0.127	0.233	110	6	6	10	11	5	5	0	17	4	0	15	2	13	5	2	9	0	0
en	org	review_musical-instruments_287_2.conllu	0	0	0	0	0	0	0	3	2	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0.611	0.612	0.164	0.264	67	6	3	0	6	5	5	0	8	0	4	11	0	7	1	0	11	0	0
en	org	review_musical-instruments_3_5.conllu	1	1	1	0	0	0	0	1	0	2	0	2	0	1	0	3	0	0	0	0	0	0	0	0	1	0.759	0.678	0.149	0.264	87	7	7	2	2	2	14	0	21	0	4	6	1	5	2	0	14	0	0
en	org	review_musical-instruments_409_1.conllu	1	3	1	1	0	1	0	1	0	1	3	1	0	2	0	0	1	0	0	0	0	0	0	1	1	0.641	0.515	0.126	0.262	103	4	6	3	10	1	6	0	19	0	3	20	1	13	2	0	15	0	0
en	org	review_musical-instruments_414_1.conllu	1	0	0	0	1	0	0	1	0	2	0	2	0	0	2	0	0	1	0	0	1	0	1	0	0	0.684	0.641	0.179	0.313	78	11	6	4	5	3	9	0	15	2	0	8	1	6	2	1	5	0	0
en	org	review_musical-instruments_483_2.conllu	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0.714	0.746	0.206	0.25	63	2	4	1	0	2	2	0	14	3	1	2	17	9	1	0	5	0	0
en	org	review_musical-instruments_51_2.conllu	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	3	1	0	0	1	1	1	0	0	1	0.774	0.73	0.157	0.293	89	8	5	5	8	3	7	0	17	2	3	10	0	10	1	1	9	0	0
en	org	review_musical-instruments_53_1.conllu	1	0	0	0	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0.718	0.643	0.186	0.333	70	5	3	3	5	3	6	0	12	0	1	12	1	6	1	0	12	0	0
en	org	review_musical-instruments_547_2.conllu	1	0	0	0	3	0	0	0	0	0	0	1	2	2	2	2	0	0	0	0	0	0	0	1	0	0.644	0.584	0.119	0.214	101	11	3	10	8	6	3	0	12	0	3	16	0	14	3	0	12	0	0
en	org	review_patio+lawn+garden_10_4.conllu	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	1	0.667	0.606	0.185	0.3	65	3	4	7	3	0	7	0	9	0	5	6	1	6	3	0	11	0	0
en	org	review_patio+lawn+garden_11_4.conllu	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0.794	0.721	0.227	0.381	66	5	3	4	4	4	4	1	12	2	1	10	2	4	2	0	8	0	0
en	org	review_patio+lawn+garden_147_2.conllu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0.683	0.646	0.177	0.266	79	8	2	4	7	4	6	0	8	4	6	5	0	10	2	1	12	0	0
en	org	review_patio+lawn+garden_14_5.conllu	2	0	1	0	1	0	0	0	1	1	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0.771	0.699	0.169	0.278	83	8	5	8	4	3	5	0	10	1	2	12	1	10	5	0	9	0	0
en	org	review_patio+lawn+garden_15_5.conllu	0	0	0	0	1	0	1	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0.707	0.634	0.146	0.257	82	5	7	3	5	6	8	0	16	0	2	10	4	8	0	0	8	0	0
en	org	review_patio+lawn+garden_161_2.conllu	2	0	0	1	0	2	0	2	2	1	0	1	0	1	0	3	0	0	2	0	1	0	0	0	0	0.698	0.628	0.149	0.222	94	6	6	7	6	2	7	0	12	2	7	12	1	9	3	0	14	0	0
en	org	review_patio+lawn+garden_181_2.conllu	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0.793	0.741	0.224	0.385	58	2	3	4	6	1	3	0	9	2	4	8	0	5	3	0	8	0	0
en	org	review_patio+lawn+garden_19_5.conllu	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0.803	0.754	0.217	0.293	60	10	6	2	3	3	6	0	9	3	2	4	5	2	0	0	5	0	0
en	org	review_patio+lawn+garden_1_4.conllu	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0.781	0.698	0.146	0.315	96	8	7	6	6	4	6	0	15	3	2	13	1	8	4	0	13	0	0
en	org	review_patio+lawn+garden_247_1.conllu	0	3	0	0	1	1	2	2	0	0	1	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0.687	0.627	0.145	0.295	83	5	7	2	3	1	9	0	19	0	1	11	0	9	3	0	13	0	0
en	org	review_patio+lawn+garden_334_1.conllu	1	0	0	0	2	0	0	1	1	0	0	3	0	1	0	4	0	0	0	0	1	0	0	0	2	0.744	0.694	0.141	0.254	85	4	8	4	3	2	10	0	19	1	4	8	0	9	0	0	13	0	0
en	org	review_patio+lawn+garden_387_1.conllu	2	0	0	1	0	0	0	1	1	0	1	2	2	0	0	0	0	0	0	0	1	1	0	0	1	0.735	0.661	0.125	0.205	112	12	9	7	6	3	11	0	18	5	5	10	2	11	2	0	11	0	0
en	org	review_patio+lawn+garden_392_1.conllu	0	5	1	0	0	0	1	1	1	4	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0.683	0.613	0.111	0.192	117	10	16	5	6	4	11	0	23	0	2	14	3	10	0	2	11	0	0
en	org	review_patio+lawn+garden_6_5.conllu	0	0	0	0	0	1	0	2	1	2	1	4	0	0	0	0	1	1	1	0	0	0	0	0	0	0.747	0.733	0.187	0.275	75	5	11	2	3	4	8	0	12	3	1	10	2	5	2	0	7	0	0
en	org	review_pet_supplies_131_2.conllu	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0.657	0.593	0.142	0.262	106	8	5	10	7	1	7	0	14	2	6	15	2	8	5	1	15	0	0
en	org	review_pet_supplies_132_2.conllu	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0.69	0.631	0.145	0.275	83	6	6	8	7	3	5	0	11	5	0	13	1	9	0	0	9	0	0
en	org	review_pet_supplies_143_1.conllu	3	0	1	0	0	0	0	3	0	0	1	1	0	1	0	2	1	0	0	1	0	1	0	0	0	0.566	0.492	0.118	0.224	119	9	4	11	9	3	11	1	18	1	4	12	0	23	4	0	9	0	0
en	org	review_pet_supplies_15_1.conllu	2	0	1	0	0	1	0	1	0	1	1	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0.663	0.625	0.137	0.232	102	4	10	3	3	3	6	0	17	4	3	10	0	15	4	2	18	0	0
en	org	review_pet_supplies_23_4.conllu	1	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.864	0.78	0.241	0.382	58	4	6	3	4	2	5	0	8	2	3	6	3	3	1	0	8	0	0
en	org	review_pet_supplies_27_1.conllu	3	2	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.667	0.558	0.116	0.228	112	6	9	7	12	3	6	0	16	4	5	19	0	12	1	0	12	0	0
en	org	review_pet_supplies_36_5.conllu	2	3	0	0	2	1	0	5	0	4	2	5	0	0	0	1	2	0	0	0	0	0	0	0	1	0.673	0.624	0.13	0.19	100	9	13	3	2	4	12	0	27	2	2	4	1	15	0	0	6	0	0
en	org	review_pet_supplies_38_5.conllu	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.746	0.683	0.19	0.38	63	9	3	4	6	3	6	0	8	1	0	12	0	3	2	0	6	0	0
en	org	review_pet_supplies_46_4.conllu	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.75	0.667	0.155	0.295	71	7	5	8	6	2	8	0	13	0	0	8	0	7	2	0	5	0	0
en	org	review_pet_supplies_48_5.conllu	1	2	0	1	2	0	0	1	0	0	0	2	0	0	0	2	1	0	1	2	0	1	0	0	0	0.728	0.65	0.146	0.255	103	6	9	4	9	4	6	0	23	0	4	12	1	11	1	1	11	1	0
en	org	review_pet_supplies_64_5.conllu	1	0	1	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0.783	0.724	0.19	0.377	58	5	4	0	4	2	8	0	14	0	0	9	1	4	1	0	6	0	0
en	org	review_pet_supplies_91_1.conllu	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0.836	0.787	0.197	0.325	61	9	5	3	5	4	7	0	12	1	2	3	0	5	0	0	5	0	0
en	org	review_pet_supplies_98_2.conllu	0	3	1	0	2	1	1	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0.716	0.662	0.176	0.255	74	3	8	5	5	3	6	0	21	1	3	2	0	5	5	0	7	0	0
en	org	review_pet_supplies_9_5.conllu	0	1	0	0	2	1	0	3	1	1	1	4	0	0	0	2	1	0	0	0	0	0	0	0	0	0.649	0.568	0.167	0.274	72	1	5	1	4	3	13	0	20	0	3	7	0	7	2	0	6	0	0
en	org	review_sports+outdoors_133_1.conllu	2	0	0	0	1	0	1	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0.771	0.714	0.171	0.289	70	9	10	3	2	2	6	0	13	0	1	8	4	5	0	0	7	0	0
en	org	review_sports+outdoors_137_1.conllu	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.65	0.613	0.152	0.255	79	3	6	8	2	3	4	0	9	0	3	13	0	10	2	0	16	0	0
en	org	review_sports+outdoors_146_2.conllu	2	0	0	0	0	0	2	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	1	2	0.688	0.641	0.157	0.248	89	12	4	6	4	3	9	0	14	1	3	8	0	9	2	1	13	0	0
en	org	review_sports+outdoors_181_1.conllu	0	0	2	1	0	0	0	1	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0.667	0.561	0.182	0.272	66	3	4	8	6	2	7	0	10	0	5	3	0	5	2	0	11	0	0
en	org	review_sports+outdoors_209_1.conllu	2	1	0	1	0	0	0	2	0	1	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0.857	0.857	0.25	0.329	56	5	5	4	3	1	4	0	12	2	2	4	1	6	1	0	6	0	0
en	org	review_sports+outdoors_22_5.conllu	0	1	0	0	0	0	0	1	0	0	0	2	1	0	0	2	0	0	0	0	1	1	0	0	1	0.724	0.676	0.147	0.211	102	5	10	11	6	5	7	0	14	6	1	11	2	10	3	2	9	0	0
en	org	review_sports+outdoors_29_4.conllu	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0.653	0.614	0.153	0.242	98	9	6	1	4	8	7	0	13	3	4	14	1	9	2	2	15	0	0
en	org	review_sports+outdoors_2_5.conllu	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0.627	0.562	0.192	0.337	73	3	3	7	7	3	5	0	8	3	1	10	3	9	2	0	9	0	0
en	org	review_sports+outdoors_36_5.conllu	2	0	0	0	0	0	1	1	0	3	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0.712	0.637	0.137	0.221	102	13	8	6	4	6	9	0	17	1	3	13	1	9	1	0	11	0	0
en	org	review_sports+outdoors_3_4.conllu	0	0	0	0	0	1	0	2	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.647	0.606	0.212	0.297	66	2	4	2	8	2	8	0	9	3	4	7	1	7	3	0	6	0	0
en	org	review_sports+outdoors_40_1.conllu	4	2	0	1	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0.67	0.623	0.124	0.213	105	15	8	6	3	4	14	0	19	2	3	6	0	9	2	0	14	0	0
en	org	review_sports+outdoors_43_2.conllu	3	0	0	1	1	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0.768	0.696	0.176	0.315	68	5	6	2	4	3	8	0	13	0	2	6	0	6	2	0	11	0	0
en	org	review_sports+outdoors_5_4.conllu	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0.635	0.619	0.206	0.309	63	4	4	3	2	1	8	1	14	0	3	7	1	6	0	0	9	0	0
en	org	review_sports+outdoors_6_5.conllu	2	1	0	1	1	0	0	0	2	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0.713	0.673	0.13	0.225	100	4	10	9	2	4	9	0	20	0	4	9	3	9	3	0	14	0	0
en	org	review_toys-and-games_15_5.conllu	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	1	0	0	1	0	1	0	0.688	0.577	0.144	0.227	111	1	8	7	12	5	6	0	16	1	4	15	2	12	2	2	17	1	0
en	org	review_toys-and-games_166_1.conllu	2	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0.687	0.59	0.152	0.269	79	9	6	7	5	4	9	0	14	1	1	7	0	7	0	0	9	0	0
en	org	review_toys-and-games_187_1.conllu	0	2	0	0	1	2	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	2	0.809	0.753	0.159	0.24	88	5	7	5	2	5	4	0	19	4	3	7	1	12	0	3	11	0	0
en	org	review_toys-and-games_21_5.conllu	2	1	0	0	0	1	1	1	0	0	0	2	1	0	0	2	0	0	0	1	0	0	1	2	0	0.677	0.604	0.126	0.24	95	5	5	8	8	4	10	0	15	0	3	8	0	12	2	0	15	0	0
en	org	review_toys-and-games_23_5.conllu	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0.75	0.706	0.224	0.269	67	3	6	2	1	5	4	0	16	2	1	7	1	10	2	1	6	0	0
en	org	review_toys-and-games_24_5.conllu	1	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0.82	0.77	0.18	0.291	61	2	8	6	5	0	5	0	7	0	4	8	0	4	2	0	10	0	0
en	org	review_toys-and-games_254_2.conllu	0	0	0	0	0	0	1	1	0	1	1	5	1	0	0	0	1	0	0	1	0	2	0	0	0	0.721	0.656	0.197	0.282	61	4	6	3	4	4	10	0	13	0	2	6	0	5	1	0	3	0	0
en	org	review_toys-and-games_331_1.conllu	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0.738	0.7	0.163	0.262	80	3	8	5	2	5	9	0	14	2	2	10	0	5	2	0	13	0	0
en	org	review_toys-and-games_3_5.conllu	1	0	1	0	0	0	0	3	0	0	1	2	0	0	0	2	0	1	0	1	0	0	1	0	0	0.667	0.611	0.14	0.299	93	7	4	4	7	1	13	0	17	3	2	8	0	12	3	0	12	0	0
en	org	review_toys-and-games_531_2.conllu	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.776	0.724	0.224	0.338	58	7	3	3	2	3	4	0	8	1	3	10	0	5	1	0	8	0	0
en	org	review_toys-and-games_587_1.conllu	1	0	0	0	1	0	0	1	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	1	0.711	0.659	0.171	0.283	82	8	2	3	4	5	8	0	18	1	2	7	2	8	3	0	11	0	0
en	org	review_toys-and-games_5_4.conllu	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.587	0.524	0.161	0.277	62	4	7	3	2	0	1	0	10	0	5	14	0	5	0	0	11	0	0
en	org	review_toys-and-games_615_2.conllu	0	0	0	0	0	0	0	2	1	0	1	1	1	0	0	3	1	0	0	0	0	1	0	0	0	0.739	0.681	0.188	0.293	69	6	3	4	2	6	7	0	11	2	0	8	4	7	2	0	7	0	0
en	org	review_toys-and-games_9_4.conllu	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0.812	0.706	0.176	0.301	68	6	4	6	5	4	5	0	11	0	4	6	2	7	0	0	8	0	0
en	org	review_video-games_13_5.conllu	1	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0	0	0	0	0	0	1	0	0	0	0.807	0.75	0.171	0.295	82	13	5	7	5	2	5	0	14	2	3	9	0	4	1	2	10	0	0
en	org	review_video-games_16_5.conllu	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	1	0.812	0.725	0.203	0.376	69	2	4	3	4	2	5	0	13	1	2	13	4	3	1	0	12	0	0
en	org	review_video-games_17_5.conllu	2	1	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0.81	0.759	0.241	0.372	58	5	8	2	2	1	7	0	12	1	1	6	1	5	2	0	5	0	0
en	org	review_video-games_18_2.conllu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0.786	0.75	0.209	0.298	67	5	7	8	5	3	5	0	5	1	2	12	1	4	2	0	7	0	0
en	org	review_video-games_20_1.conllu	1	0	0	0	1	0	0	1	0	2	0	1	0	1	0	2	1	0	0	1	0	1	0	0	0	0.702	0.619	0.157	0.29	83	7	3	5	8	2	9	0	14	1	2	9	0	9	4	0	10	0	0
en	org	review_video-games_21_4.conllu	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0.741	0.691	0.179	0.302	78	4	6	6	5	2	6	0	9	2	3	10	3	9	2	0	11	0	0
en	org	review_video-games_2_5.conllu	1	2	0	1	3	1	1	2	0	0	0	1	0	0	2	5	0	0	0	1	0	0	0	0	4	0.676	0.6	0.124	0.227	105	9	7	2	7	1	9	0	26	1	3	14	0	8	3	0	15	0	0
en	org	review_video-games_33_5.conllu	0	1	0	0	1	0	1	0	0	1	0	2	0	0	0	2	3	0	0	0	1	0	0	0	0	0.777	0.69	0.136	0.301	110	6	8	8	3	7	6	0	24	3	2	16	2	9	1	1	14	0	0
en	org	review_video-games_40_1.conllu	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0.7	0.667	0.22	0.295	59	5	5	2	4	2	0	0	10	2	4	12	0	5	1	1	6	0	0
en	org	review_video-games_41_1.conllu	2	1	1	0	0	0	0	1	0	1	0	1	1	2	0	2	1	1	0	0	0	1	0	0	0	0.721	0.65	0.129	0.235	101	5	6	6	8	2	9	0	19	1	4	10	0	14	2	0	15	0	0
en	org	review_video-games_54_1.conllu	0	1	1	0	1	0	0	3	1	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	1	0.733	0.653	0.173	0.287	75	2	4	1	4	3	7	0	16	0	3	11	2	6	3	0	13	0	0
en	org	review_video-games_58_1.conllu	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0.809	0.779	0.206	0.364	68	5	5	5	7	0	5	0	8	3	2	12	3	3	3	1	6	0	0
en	org	review_video-games_66_1.conllu	1	0	0	0	0	0	1	3	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0.724	0.697	0.187	0.282	75	5	5	4	7	3	6	0	10	1	5	9	2	8	1	0	9	0	0
en	org	review_video-games_7_5.conllu	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	1	0	0	1	0.769	0.692	0.231	0.422	52	6	4	2	6	1	4	0	10	0	1	8	0	2	2	0	6	0	0
fi	mt	review_beauty_12_4_MT-FI.conllu	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0.773	0.614	0.25	0.441	44	3	2	4	7	3	0	0	5	0	0	5	3	7	1	0	4	0	0
fi	mt	review_beauty_14_5_MT-FI.conllu	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	2	0.755	0.755	0.191	0.373	47	7	0	5	3	5	0	0	11	0	0	2	0	7	2	0	5	0	0
fi	mt	review_beauty_17_5_MT-FI.conllu	1	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.674	0.63	0.196	0.407	46	3	0	3	4	2	0	0	8	0	0	4	2	9	0	0	11	0	0
fi	mt	review_beauty_18_5_MT-FI.conllu	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0.795	0.773	0.273	0.373	44	1	1	5	5	1	0	0	11	2	0	0	3	6	2	0	6	0	1
fi	mt	review_beauty_21_5_MT-FI.conllu	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	2	0	0	1	0.784	0.706	0.176	0.5	51	7	0	3	6	2	0	0	14	1	0	5	0	7	0	0	6	0	0
fi	mt	review_beauty_25_5_MT-FI.conllu	1	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0.822	0.711	0.222	0.435	45	5	0	6	6	4	0	0	5	1	0	5	1	7	0	0	5	0	0
fi	mt	review_beauty_53_1_MT-FI.conllu	1	0	1	0	0	1	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	2	2	1	0.82	0.753	0.136	0.38	88	8	3	14	7	4	0	0	19	1	0	2	2	14	2	0	12	0	0
fi	mt	review_beauty_58_1_MT-FI.conllu	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.662	0.569	0.154	0.39	65	4	0	2	12	3	0	0	13	0	0	10	1	11	1	0	8	0	0
fi	mt	review_beauty_62_1_MT-FI.conllu	2	0	2	0	1	0	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.725	0.686	0.235	0.449	51	3	0	2	6	3	0	0	7	1	0	3	3	11	1	0	10	0	1
fi	mt	review_beauty_6_5_MT-FI.conllu	4	0	1	0	0	1	2	0	0	0	1	0	1	0	2	0	0	0	0	3	1	0	0	0	0	0.691	0.647	0.164	0.307	67	14	1	3	8	3	0	0	19	0	0	2	0	12	1	0	3	1	0
fi	mt	review_beauty_82_1_MT-FI.conllu	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.796	0.685	0.167	0.425	54	4	0	3	7	4	0	0	9	0	0	6	0	10	3	0	8	0	0
fi	mt	review_beauty_87_1_MT-FI.conllu	2	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.865	0.75	0.196	0.562	51	4	0	3	3	1	0	0	10	2	0	7	3	9	0	0	9	0	0
fi	mt	review_beauty_88_1_MT-FI.conllu	1	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.676	0.563	0.155	0.4	71	6	0	3	13	1	0	0	9	0	0	6	5	12	3	0	12	0	1
fi	mt	review_beauty_93_1_MT-FI.conllu	3	0	3	0	1	0	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0.771	0.7	0.162	0.446	68	4	0	2	5	1	0	0	13	0	0	6	7	16	2	2	10	0	0
fi	mt	review_books_11_5_MT-FI.conllu	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.8	0.76	0.2	0.4	50	4	0	5	1	1	0	0	11	0	0	2	4	14	1	0	7	0	0
