lang	prod	text	ADJ==NOUN==PUNCT	NOUN==ADP==NOUN	VERB==NOUN==PUNCT	ADP==ADJ==NOUN	NOUN==NOUN==PUNCT	ADP==NOUN==PUNCT	VERB==ADJ==NOUN	DET==NOUN==PUNCT	NOUN==PUNCT==CCONJ	ADJ==NOUN==ADP	NOUN==PUNCT==PRON	ADP==DET==NOUN	ADV==ADJ==PUNCT	PRON==VERB==PUNCT	ADJ==ADJ==NOUN	VERB==DET==NOUN	NOUN==CCONJ==NOUN	NUM==NOUN==PUNCT	VERB==ADP==NOUN	AUX==ADJ==PUNCT	NOUN==ADJ==NOUN	AUX==ADV==ADJ	PUNCT==SCONJ==PRON	ADV==VERB==PUNCT	ADJ==NOUN==NOUN	lexical variety	lemma variety	POS variety	richPOS variety	length	ADJ	ADP	ADV	AUX	CCONJ	DET	INTJ	NOUN	NUM	PART	PRON	PROPN	PUNCT	SCONJ	SYM	VERB	X	_
hr	prof	review_cell-phones+accessories_64_2.hr.conllu	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.765	0.667	0.26	0.508	50	3	1	5	8	3	1	0	5	0	1	7	1	3	2	0	10	0	0
hr	prof	review_grocery+gourmet-food_11_5.hr.conllu	1	0	0	2	0	2	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0.768	0.71	0.174	0.429	69	6	7	6	6	3	0	0	9	1	0	7	2	9	3	0	10	0	0
hr	prof	review_grocery+gourmet-food_13_5.hr.conllu	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0.806	0.742	0.21	0.421	62	5	4	8	6	3	3	0	5	0	1	3	4	8	3	0	9	0	0
hr	prof	review_grocery+gourmet-food_147_2.hr.conllu	2	1	0	1	1	1	1	0	2	2	0	1	0	0	1	0	1	2	1	1	1	0	0	0	0	0.765	0.681	0.118	0.357	119	11	14	7	7	5	7	0	28	6	0	2	5	13	2	0	11	1	0
hr	prof	review_grocery+gourmet-food_167_2.hr.conllu	1	3	0	1	0	3	0	0	1	1	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0.797	0.656	0.19	0.553	63	3	7	5	6	2	4	0	15	1	0	2	0	8	3	0	7	0	0
hr	prof	review_grocery+gourmet-food_16_4.hr.conllu	2	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.794	0.735	0.212	0.513	66	6	4	5	6	2	4	0	13	1	1	3	4	8	2	0	7	0	0
hr	prof	review_grocery+gourmet-food_175_2.hr.conllu	2	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.815	0.741	0.222	0.471	54	6	4	3	6	2	3	0	8	0	3	3	0	7	3	0	6	0	0
hr	prof	review_grocery+gourmet-food_18_5.hr.conllu	2	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.75	0.656	0.203	0.455	64	12	2	4	11	4	3	0	10	2	1	2	0	6	2	0	5	0	0
hr	prof	review_grocery+gourmet-food_20_4.hr.conllu	3	0	1	1	1	0	2	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0.833	0.767	0.217	0.521	60	8	5	3	6	1	5	0	11	1	1	1	0	8	3	0	7	0	0
hr	prof	review_grocery+gourmet-food_340_1.hr.conllu	2	1	0	0	1	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0.79	0.71	0.226	0.422	62	4	3	4	4	3	4	2	7	0	1	3	1	12	3	0	11	0	0
hr	prof	review_grocery+gourmet-food_355_1.hr.conllu	1	1	0	3	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0.827	0.692	0.212	0.627	52	9	6	0	8	1	3	0	10	0	0	2	1	5	1	0	6	0	0
hr	prof	review_grocery+gourmet-food_356_1.hr.conllu	1	1	0	3	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0.827	0.692	0.212	0.627	52	9	6	0	8	1	3	0	10	0	0	2	1	5	1	0	6	0	0
hr	prof	review_grocery+gourmet-food_399_2.hr.conllu	3	0	0	0	0	1	2	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0.782	0.678	0.153	0.431	85	14	4	6	5	5	5	0	12	0	4	2	5	12	3	0	8	0	0
hr	prof	review_grocery+gourmet-food_8_5.hr.conllu	0	2	0	3	2	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0.809	0.697	0.169	0.49	89	11	9	8	8	3	1	1	17	2	1	3	7	9	2	0	7	0	0
hr	prof	review_grocery+gourmet-food_9_5.hr.conllu	0	1	1	0	0	0	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0.732	0.659	0.159	0.418	82	5	3	4	13	5	5	0	16	0	1	4	3	7	4	0	12	0	0
hr	prof	review_health+care_110_1.hr.conllu	4	1	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.768	0.683	0.173	0.424	81	7	8	9	5	3	2	0	15	2	2	2	4	11	3	0	8	0	0
hr	prof	review_health+care_119_2.hr.conllu	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	2	0	0	0	0	0	0.762	0.698	0.19	0.329	63	5	4	12	3	4	1	0	9	6	2	1	0	12	0	0	4	0	0
hr	prof	review_health+care_127_1.hr.conllu	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0.815	0.738	0.185	0.514	65	4	5	10	11	4	3	0	7	1	0	2	3	5	0	0	10	0	0
hr	prof	review_health+care_13_5.hr.conllu	2	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0.686	0.657	0.171	0.434	70	7	5	3	7	5	1	0	14	0	2	7	1	7	0	0	11	0	0
hr	prof	review_health+care_14_5.hr.conllu	5	0	1	3	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.794	0.691	0.162	0.432	68	9	4	9	5	2	2	0	12	0	0	2	0	9	2	0	12	0	0
hr	prof	review_health+care_16_4.hr.conllu	2	1	0	2	0	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0.761	0.704	0.183	0.424	71	4	10	8	5	4	1	0	10	2	1	4	0	9	1	0	12	0	0
hr	prof	review_health+care_185_2.hr.conllu	0	1	0	1	0	2	0	0	1	0	0	0	1	0	0	0	0	2	1	0	0	1	0	0	1	0.766	0.703	0.206	0.461	63	4	9	3	4	1	3	0	12	4	0	3	1	8	4	0	7	0	0
hr	prof	review_health+care_199_2.hr.conllu	3	0	0	4	1	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0.743	0.635	0.176	0.553	74	10	8	2	6	3	2	0	20	2	0	4	1	7	1	0	8	0	0
hr	prof	review_health+care_19_5.hr.conllu	1	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0.8	0.709	0.2	0.457	55	8	3	1	8	4	2	0	9	0	0	2	0	7	4	0	7	0	0
hr	prof	review_health+care_4_4.hr.conllu	1	2	1	2	1	1	0	0	0	2	0	0	0	1	1	0	0	0	2	0	0	0	0	1	0	0.827	0.733	0.176	0.529	74	7	7	8	7	2	2	0	16	1	1	3	0	6	3	0	11	0	0
hr	prof	review_health+care_53_1.hr.conllu	6	0	0	1	0	0	0	0	1	0	0	0	0	0	3	2	1	2	1	1	0	0	0	0	0	0.605	0.473	0.101	0.333	129	16	6	8	11	9	5	0	30	7	0	5	2	14	1	0	15	0	0
hr	prof	review_health+care_6_5.hr.conllu	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1	0.82	0.8	0.22	0.607	50	6	5	5	4	2	1	0	12	1	0	2	0	4	0	0	8	0	0
hr	prof	review_health+care_84_1.hr.conllu	1	3	0	1	0	1	0	0	1	1	0	1	0	1	2	1	0	0	1	0	0	0	0	1	0	0.844	0.756	0.167	0.458	90	8	8	5	7	3	5	0	15	2	2	3	7	7	5	0	12	1	0
hr	prof	review_health+care_8_5.hr.conllu	1	4	0	0	1	1	0	1	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0.839	0.774	0.226	0.5	62	4	6	2	6	3	2	0	20	1	1	2	1	7	1	0	6	0	0
hr	prof	review_home+kitchen_10_5.hr.conllu	1	0	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	2	0	0.76	0.68	0.187	0.433	75	7	3	8	12	3	4	1	10	1	1	4	2	10	0	0	9	0	0
hr	prof	review_home+kitchen_112_1.hr.conllu	0	9	0	1	0	1	3	1	1	2	0	0	1	1	0	1	3	0	0	2	0	1	0	0	0	0.71	0.634	0.129	0.439	93	9	12	5	6	6	4	0	23	0	1	1	0	7	8	0	11	0	0
hr	prof	review_home+kitchen_12_5.hr.conllu	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0.811	0.717	0.231	0.562	52	6	2	3	5	2	5	0	12	0	2	1	0	8	1	0	5	0	0
hr	prof	review_home+kitchen_145_1.hr.conllu	4	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0.803	0.639	0.164	0.461	61	9	3	4	8	2	4	0	13	0	0	0	0	11	2	0	5	0	0
hr	prof	review_home+kitchen_185_1.hr.conllu	3	1	0	0	0	1	0	2	2	0	0	0	1	0	0	1	0	0	1	0	1	2	0	0	0	0.73	0.635	0.159	0.421	63	7	4	4	14	2	2	0	12	0	0	0	0	8	3	0	7	0	0
hr	prof	review_home+kitchen_19_5.hr.conllu	1	1	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0.821	0.716	0.209	0.544	67	7	5	2	8	2	5	1	14	1	1	5	2	9	0	0	5	0	0
hr	prof	review_home+kitchen_20_5.hr.conllu	1	2	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0.872	0.745	0.213	0.698	47	7	4	3	5	0	4	0	9	0	2	2	0	5	0	0	6	0	0
hr	prof	review_home+kitchen_214_2.hr.conllu	3	1	1	2	2	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0.854	0.729	0.125	0.431	96	10	8	7	11	2	5	0	23	0	0	2	0	12	3	0	10	3	0
hr	prof	review_home+kitchen_21_5.hr.conllu	2	2	0	2	0	1	1	0	1	2	0	0	0	0	1	0	2	0	1	1	0	1	0	1	0	0.847	0.736	0.167	0.476	73	8	6	6	8	4	2	0	17	2	0	1	0	6	2	0	10	0	0
hr	prof	review_home+kitchen_24_5.hr.conllu	2	0	0	0	0	0	2	1	0	1	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0.743	0.686	0.2	0.5	65	9	3	3	6	2	8	0	11	1	1	3	0	8	3	0	7	0	0
hr	prof	review_home+kitchen_29_2.hr.conllu	1	2	0	1	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.75	0.618	0.171	0.398	76	3	4	6	5	5	4	0	16	0	1	5	6	9	3	0	9	0	0
hr	prof	review_home+kitchen_41_2.hr.conllu	3	1	1	0	0	0	1	0	1	0	1	1	1	2	0	0	1	0	0	0	2	2	0	0	0	0.738	0.619	0.143	0.413	84	5	4	9	7	6	5	0	15	0	3	8	0	9	3	0	10	0	0
hr	prof	review_home+kitchen_6_5.hr.conllu	1	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0.862	0.692	0.2	0.519	65	8	5	2	8	4	6	0	13	1	1	1	0	6	3	0	7	0	0
hr	prof	review_home+kitchen_96_2.hr.conllu	1	3	0	2	1	3	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.755	0.627	0.119	0.444	101	9	11	7	8	8	5	0	15	0	2	9	0	11	3	0	13	0	0
hr	prof	review_movies+TV_11_5.hr.conllu	2	0	0	2	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0.813	0.72	0.164	0.554	73	10	6	4	3	2	7	0	15	0	0	4	6	6	2	0	8	0	0
hr	prof	review_movies+TV_187_1.hr.conllu	4	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0.833	0.682	0.197	0.494	66	12	3	7	9	2	2	0	12	1	1	0	1	9	2	0	5	0	0
hr	prof	review_movies+TV_1_4.hr.conllu	2	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0.846	0.692	0.25	0.523	53	7	3	1	4	1	4	0	10	0	1	1	3	8	3	0	6	0	0
hr	prof	review_movies+TV_20_5.hr.conllu	1	0	0	2	0	0	0	1	0	1	0	1	1	1	2	0	0	0	0	1	0	1	0	0	0	0.864	0.814	0.203	0.647	59	10	4	5	3	2	7	0	9	1	0	4	1	7	0	0	6	0	0
hr	prof	review_movies+TV_22_5.hr.conllu	4	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	3	0	1	0	0.895	0.702	0.193	0.536	57	11	5	5	4	3	3	0	11	0	0	1	0	8	1	0	5	0	0
hr	prof	review_movies+TV_249_1.hr.conllu	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	1	0	1	0	0	0	0.817	0.783	0.207	0.515	59	10	7	3	6	2	3	0	10	0	0	1	6	6	2	0	2	0	0
hr	prof	review_movies+TV_24_5.hr.conllu	9	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0.737	0.618	0.158	0.412	76	11	6	2	1	5	6	0	20	1	0	2	0	14	2	0	6	0	0
hr	prof	review_movies+TV_252_1.hr.conllu	1	1	0	2	0	2	0	0	1	2	0	1	1	0	0	0	1	0	2	1	1	1	0	0	0	0.736	0.645	0.127	0.375	110	14	12	5	13	6	6	1	16	0	2	2	5	16	3	0	9	0	0
hr	prof	review_movies+TV_25_5.hr.conllu	0	0	0	0	0	0	1	1	0	1	0	2	0	0	1	1	0	1	1	1	1	0	0	0	0	0.831	0.803	0.203	0.531	69	6	5	2	5	2	7	0	10	1	1	2	9	6	4	0	9	0	0
hr	prof	review_movies+TV_26_5.hr.conllu	2	0	0	0	1	0	1	0	2	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0.758	0.661	0.194	0.385	62	10	1	4	5	5	3	0	13	0	0	1	6	9	2	0	3	0	0
hr	prof	review_movies+TV_274_2.hr.conllu	3	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0.796	0.685	0.132	0.393	107	20	6	8	9	6	5	0	13	1	1	4	5	17	4	0	7	0	0
hr	prof	review_movies+TV_304_1.hr.conllu	1	1	1	0	0	1	0	1	1	0	0	0	0	0	1	2	0	0	1	0	0	1	0	0	0	0.792	0.708	0.167	0.511	72	6	2	6	7	3	5	0	13	0	0	4	4	6	7	0	9	0	0
hr	prof	review_movies+TV_439_1.hr.conllu	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	2	0	1	0	2	0	0	0	0.814	0.743	0.203	0.453	69	10	5	8	6	4	3	0	11	2	1	2	1	9	3	0	4	0	0
hr	prof	review_movies+TV_500_1.hr.conllu	1	0	0	3	0	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0.793	0.632	0.149	0.485	87	12	7	4	13	4	6	0	15	0	0	3	2	4	6	0	9	2	0
hr	prof	review_musical-instruments_12_4.hr.conllu	0	0	1	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1	0	1	0	0.714	0.653	0.245	0.391	49	1	1	6	5	4	1	0	4	0	3	4	0	8	3	0	9	0	0
hr	prof	review_musical-instruments_17_4.hr.conllu	1	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	1	0	1	1	0	0	0	2	0	0.771	0.7	0.171	0.451	70	7	4	4	5	3	6	0	13	0	2	8	0	8	1	0	9	0	0
hr	prof	review_musical-instruments_18_5.hr.conllu	1	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	2	0	0.73	0.676	0.209	0.477	67	3	4	5	6	2	5	0	11	1	0	1	6	11	1	0	7	4	0
hr	prof	review_musical-instruments_1_5.hr.conllu	1	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.915	0.851	0.255	0.571	47	5	4	8	3	2	1	0	5	1	0	3	0	6	1	0	8	0	0
hr	prof	review_musical-instruments_24_5.hr.conllu	2	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0.865	0.811	0.176	0.432	74	7	5	5	7	2	4	0	12	2	0	1	8	10	2	0	9	0	0
hr	prof	review_musical-instruments_25_5.hr.conllu	0	2	0	1	0	2	0	0	0	1	1	2	0	0	1	0	0	2	2	2	0	0	0	0	0	0.808	0.717	0.141	0.41	99	11	9	6	14	4	4	0	18	4	1	2	2	7	6	0	11	0	0
hr	prof	review_musical-instruments_287_2.hr.conllu	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.77	0.705	0.18	0.403	61	4	6	1	9	5	0	0	10	0	1	5	0	7	4	0	9	0	0
hr	prof	review_musical-instruments_3_5.hr.conllu	1	3	0	2	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0.853	0.813	0.147	0.46	75	7	7	6	4	3	4	0	21	0	0	2	0	4	5	0	12	0	0
hr	prof	review_musical-instruments_409_1.hr.conllu	0	0	2	1	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0.688	0.581	0.129	0.409	93	9	3	4	11	3	8	0	17	0	0	5	1	13	6	0	13	0	0
hr	prof	review_musical-instruments_414_1.hr.conllu	2	0	0	0	0	0	1	2	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	1	0	0.8	0.747	0.176	0.478	74	9	9	6	4	4	6	0	14	1	3	2	0	8	1	0	7	0	0
hr	prof	review_musical-instruments_483_2.hr.conllu	1	1	0	2	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.75	0.732	0.161	0.403	56	5	6	0	0	2	1	0	10	0	0	0	18	6	3	0	5	0	0
hr	prof	review_musical-instruments_51_2.hr.conllu	2	1	0	2	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	2	0	0.818	0.727	0.169	0.467	77	6	6	7	11	3	5	0	14	2	0	1	1	10	2	0	9	0	0
hr	prof	review_musical-instruments_53_1.hr.conllu	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0.868	0.717	0.245	0.6	53	5	2	1	3	3	7	0	11	0	2	1	1	6	2	0	9	0	0
hr	prof	review_musical-instruments_547_2.hr.conllu	1	4	0	0	0	4	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	1	0	0.722	0.644	0.133	0.31	90	7	6	9	6	7	1	0	16	0	2	3	0	15	4	0	14	0	0
hr	prof	review_patio+lawn+garden_10_4.hr.conllu	1	0	1	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.81	0.776	0.211	0.397	57	6	2	5	5	2	2	0	7	0	2	3	0	7	6	0	10	0	0
hr	prof	review_patio+lawn+garden_11_4.hr.conllu	2	1	0	0	1	1	0	1	2	0	0	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0.841	0.783	0.217	0.512	69	5	4	5	3	6	7	1	13	2	1	4	1	7	2	0	8	0	0
hr	prof	review_patio+lawn+garden_147_2.hr.conllu	2	0	2	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.735	0.647	0.179	0.457	67	10	1	5	10	4	4	0	8	0	4	2	0	7	1	0	11	0	0
hr	prof	review_patio+lawn+garden_14_5.hr.conllu	2	1	1	0	0	2	1	0	2	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0.766	0.688	0.169	0.426	77	11	7	5	7	3	2	0	8	1	0	9	1	9	5	0	9	0	0
hr	prof	review_patio+lawn+garden_15_5.hr.conllu	3	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	1	1	0.811	0.73	0.162	0.528	74	8	6	4	4	5	3	0	18	0	0	5	3	8	2	0	8	0	0
hr	prof	review_patio+lawn+garden_161_2.hr.conllu	3	2	1	3	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.819	0.764	0.194	0.466	72	6	6	9	4	3	2	0	13	1	3	1	1	8	4	0	11	0	0
hr	prof	review_patio+lawn+garden_181_2.hr.conllu	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0.887	0.792	0.264	0.548	53	3	4	3	5	2	3	0	8	2	1	5	1	5	2	0	9	0	0
hr	prof	review_patio+lawn+garden_19_5.hr.conllu	0	2	0	0	0	2	1	0	0	2	0	0	0	0	1	1	0	0	0	0	2	0	0	0	1	0.849	0.811	0.245	0.559	53	11	6	3	2	3	3	0	15	2	0	1	2	2	1	0	2	0	0
hr	prof	review_patio+lawn+garden_1_4.hr.conllu	1	1	0	1	1	2	1	2	1	1	0	2	0	0	0	0	0	0	2	0	1	0	0	1	1	0.806	0.731	0.14	0.455	93	5	10	3	7	5	4	0	19	3	0	8	1	9	3	0	16	0	0
hr	prof	review_patio+lawn+garden_247_1.hr.conllu	1	3	1	0	0	3	2	2	1	3	0	1	0	1	0	1	0	0	2	0	2	0	0	0	0	0.739	0.602	0.125	0.457	88	8	6	4	10	1	5	0	22	0	0	4	0	10	6	0	12	0	0
hr	prof	review_patio+lawn+garden_334_1.hr.conllu	1	2	2	0	0	2	0	1	1	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0.842	0.763	0.184	0.419	76	3	7	5	5	3	3	0	18	2	3	2	1	9	3	0	12	0	0
hr	prof	review_patio+lawn+garden_387_1.hr.conllu	2	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0.789	0.644	0.144	0.433	90	9	8	6	11	4	5	0	12	4	0	6	3	8	2	0	12	0	0
hr	prof	review_patio+lawn+garden_392_1.hr.conllu	5	3	0	1	0	0	1	0	2	2	0	0	0	0	1	0	1	0	0	0	3	1	0	0	0	0.771	0.667	0.146	0.432	96	11	8	4	8	5	5	4	23	0	1	4	1	12	1	0	9	0	0
hr	prof	review_patio+lawn+garden_6_5.hr.conllu	2	0	0	1	0	0	0	1	1	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0.761	0.704	0.197	0.453	71	11	5	1	9	7	5	0	12	2	1	3	1	5	2	0	7	0	0
hr	prof	review_pet_supplies_131_2.hr.conllu	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0.78	0.695	0.173	0.474	81	8	5	6	6	1	3	0	11	2	3	5	1	9	5	0	16	0	0
hr	prof	review_pet_supplies_132_2.hr.conllu	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0.726	0.658	0.183	0.5	71	9	3	3	6	4	5	0	10	3	1	8	1	9	0	0	9	0	0
hr	prof	review_pet_supplies_143_1.hr.conllu	2	0	2	0	0	0	0	3	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0.641	0.538	0.12	0.297	117	9	0	11	14	8	10	0	12	1	1	7	1	25	2	0	14	2	0
hr	prof	review_pet_supplies_15_1.hr.conllu	1	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0.767	0.667	0.148	0.395	88	8	4	2	3	5	3	0	16	3	1	4	0	15	6	0	18	0	0
hr	prof	review_pet_supplies_23_4.hr.conllu	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0.939	0.837	0.265	0.621	49	5	3	1	3	3	5	0	11	0	1	1	2	5	1	0	8	0	0
hr	prof	review_pet_supplies_27_1.hr.conllu	2	0	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0.787	0.685	0.148	0.449	88	8	3	8	6	5	8	0	15	4	1	1	0	12	2	0	15	0	0
hr	prof	review_pet_supplies_36_5.hr.conllu	1	2	0	0	1	2	2	4	0	2	0	2	0	0	0	1	3	0	1	0	0	0	0	0	1	0.739	0.663	0.13	0.373	92	10	8	3	4	5	6	0	22	0	2	3	0	16	0	0	10	3	0
hr	prof	review_pet_supplies_38_5.hr.conllu	2	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0.847	0.763	0.186	0.551	59	9	3	5	8	4	4	0	10	0	0	4	0	4	2	0	6	0	0
hr	prof	review_pet_supplies_46_4.hr.conllu	1	1	0	0	2	0	0	1	0	2	0	2	1	0	1	0	2	0	0	0	0	1	0	1	0	0.705	0.59	0.156	0.355	77	7	4	7	4	5	9	0	18	1	0	3	0	7	4	0	8	0	0
hr	prof	review_pet_supplies_48_5.hr.conllu	4	5	0	1	0	1	1	0	1	0	0	1	0	1	0	0	3	0	2	1	3	0	0	0	0	0.714	0.58	0.109	0.346	110	10	9	3	4	6	11	0	31	0	4	5	0	11	2	0	14	0	0
hr	prof	review_pet_supplies_64_5.hr.conllu	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0.792	0.755	0.226	0.565	54	3	5	1	4	4	4	0	15	0	0	3	3	4	1	0	6	0	0
hr	prof	review_pet_supplies_91_1.hr.conllu	4	0	0	2	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0.891	0.8	0.236	0.537	55	9	3	3	4	3	3	0	11	1	2	2	0	7	0	0	5	2	0
hr	prof	review_pet_supplies_98_2.hr.conllu	1	5	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.712	0.61	0.22	0.471	59	1	11	2	4	3	1	0	21	1	3	2	1	5	0	0	4	0	0
hr	prof	review_pet_supplies_9_5.hr.conllu	0	2	1	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0.863	0.706	0.196	0.492	51	4	4	0	2	3	4	0	16	0	0	2	0	5	2	0	9	0	0
hr	prof	review_sports+outdoors_133_1.hr.conllu	1	2	0	2	0	2	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.825	0.762	0.19	0.583	63	9	10	2	5	3	3	0	11	0	0	2	4	5	1	0	8	0	0
hr	prof	review_sports+outdoors_137_1.hr.conllu	1	0	1	0	0	0	1	4	0	0	0	3	0	1	0	0	1	0	0	1	0	0	0	0	0	0.704	0.549	0.186	0.465	70	5	3	3	10	3	6	1	12	0	1	4	0	9	2	0	11	0	0
hr	prof	review_sports+outdoors_146_2.hr.conllu	2	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.754	0.696	0.159	0.395	69	6	4	6	7	3	1	0	13	0	0	3	0	10	4	0	12	0	0
hr	prof	review_sports+outdoors_181_1.hr.conllu	2	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0.803	0.705	0.197	0.419	61	6	1	6	4	2	5	0	11	0	3	5	0	8	2	0	8	0	0
