review_cell-phones+accessories_47_1	st04	Pulled it out and the product smelled burnt.	Vedin sen pois seinästä ja tuote haisi palaneelta. 
review_cell-phones+accessories_47_1	st04	Tried the other one too and same thing.	Kokeilin toista ja sama asia toistui. 
review_cell-phones+accessories_47_1	st04	Be careful... this one could be fire hazard or could potentially destroy the electrical system	Olkaa varovaisia... tämä voi aiheuttaa palovaaran tai mahdollisesti vaurioittaa sähköjärjestelmää. 
review_cell-phones+accessories_4_4	st01	Cute!	Söpö! 
review_cell-phones+accessories_4_4	st01	Item arrived in great time and was in perfect condition.	Tuote saapui hyvissä ajoin ja oli täydellisessä kunnossa. 
review_cell-phones+accessories_4_4	st01	However, I ordered these buttons because they were a great deal and included a FREE screen protector.	Mutta, tilasin nämä napit, sillä ne olivat hyvässä tarjouksessa ja niiden mukana piti tulla ILMAINEN näyttösuoja. 
review_cell-phones+accessories_4_4	st01	I never received one.	En saanut sellaista. 
review_cell-phones+accessories_4_4	st01	Though its not a big deal, it would've been nice to get it since they claim it comes with one.	Tämä ei ole iso juttu, mutta olisi ollut kiva saada se, sillä niin väitettiin. 
review_cell-phones+accessories_57_5	st05	Perfect!	Täydellinen! 
review_cell-phones+accessories_57_5	st05	I was worried about this order because the picture on the description page kept changing to a less-desireable green/orange cover.	Olin huolissani tästä tilauksesta, koska kuvaus-sivun mallikuva vaihtui jatkuvasta vähemmän houkuttelevaan vihreään/oranssiin kuoreen. 
review_cell-phones+accessories_57_5	st05	But alas, it came a day earlier than expected, and the beautiful pink product expected!	Kuitenkin, kaunis ja odotettu vaaleanpunainen tuote saapui päivän etuajassa! 
review_cell-phones+accessories_57_5	st05	The "rubberized" cover feels a little greasy (like it was armor-all'd), but the design is gorgeous and a little 3D looking!	Kuminen kuori tuntuu hieman rasvaiselta (niin kuin se olisi käsitelty Armor All:illa), mutta sen design on upea ja näyttää hieman 3D:ltä! 
review_cell-phones+accessories_64_2	st05	Loved it at first	Rakastin sitä alkuun. 
review_cell-phones+accessories_64_2	st05	I loved the case when I first received it but shortly after, the case started to peel off at first i did not know what it was until i looked on the back of the case and it was missing spots.	Rakastin kuorta kun se ensin saapui, mutta pian sen jälkeen kuori alko kuoriutua pois, alkuun en tiennyt mitä se oli, kunnes katsoin kuoren takaosaa ja siitä puuttui laikkuja. 
review_cell-phones+accessories_64_2	st05	Guess sometimes a good deal is not really a good deal.would not purchase.	Ilmeisesti hyvä diili ei aina oikeastaan olekaan hyvä diili. En ostaisi. 
review_grocery+gourmet-food_11_5	st02	Amazing!	Upeaa! 
review_grocery+gourmet-food_11_5	st02	I ordered these in Summer so they of course arrived melted, a trip the freezer made them awesome again though.	Tilasin nämä kesällä, joten totta kai ne olivat sulaneet saapuessaan, matka pakastimeen teki niistä kuitenkin taas mahtavia. 
review_grocery+gourmet-food_11_5	st02	Just order them in cooler times of the year and you should get them in good condition.I love these so much more than the regular chocolate Kit-Kat bars.	Kunhan tilaat niitä kylmempinä vuodenaikoina, sinun pitäisi saada ne hyväkuntoisina. Pidän näistä niin paljon enemmän kuin tavallisista Kit Kat suklaapatukoista. 
review_grocery+gourmet-food_11_5	st02	I hope some day to see them on store shelves in the US some day.	Toivon näkeväni niitä joku päivä kaupan hyllyillä täällä USA:ssa. 
review_grocery+gourmet-food_13_5	st03	Thank goodness they are expensive	﻿Onneksi ovat kalliita 
review_grocery+gourmet-food_13_5	st03	Yes - this is one of the most expensive candies around, because it only comes imported.	Joo - nämä ovat yksiä kalliimpia karkkeja, koska ne ovat pelkästään tuontituotteita. 
review_grocery+gourmet-food_13_5	st03	But my goodness - are these ever good.	Mutta ei hitsi - ovat ne erittäin hyviä. 
review_grocery+gourmet-food_13_5	st03	The KitKat folks could really clean up if they started selling these in the US.	KitKatin tyypit saisivat hyvät rahat, jos alkaisivat myydä näitä USAssa. 
review_grocery+gourmet-food_13_5	st03	Once you try them you can't wait for more.	Kun kerran maistat, niin et malta odottaa saavasi lisää. 
review_grocery+gourmet-food_13_5	st03	So yummy and delivered quickly and fresh.	Niin makoisia ja toimitus tuoreena ja nopeasti. 
review_grocery+gourmet-food_147_2	st01	Cinnamon Licorice powder	Kanelil lakritsi pulveri 
review_grocery+gourmet-food_147_2	st01	this stuff is a poor example of an authentic 5-spice powder which I paid $1.5 for 4oz locally, despite the fact that other Dynasty products are useful such as their Satay sauce.	tämä on huono verrokki autenttiselle viiden mausteen pulverille, josta maksan 1,5 $ paikallisessa kaupassa, vaikkakin muut Dynastyn tuotteet ovat hyödyllisiä kuten heidän Satay-kastikkeensa. 
review_grocery+gourmet-food_147_2	st01	I live walking distance to Flushing Queens, and have a good idea what it's supposed to taste like from authentic Asian cooking sold nearby.	Asun kävelyetäisyyden päästä Queensin Flushingista ja lähistöllä myytävän aitoaasialaisen ruoan perusteella tiedän, miltä mausteen pitäisi maistua. 
review_grocery+gourmet-food_147_2	st01	If you want to go cheap off Amazon, you are better off withFrontier Five Spice Powder, 1.92-Ounce Bottle.	Jos haluat etsiä halvalla Amazonilta, kannattaa hankkia Frontierin viiden mausteen pulveria, 1,92 unssin pullossa. 
review_grocery+gourmet-food_147_2	st01	BTW "star anise" or "aniseed" is already a licorice flavor, so to add even more licorice to this bottle was foolish.	Muuten "tähtianis" tai "aniksen siemen" on itsessään lakritsan makuinen, joten lakritsan lisääminen tähän pulloon oli hölmöä. 
review_grocery+gourmet-food_167_2	st05	Painful cramps with this......	Tuottaa kivuliaita kramppeja...... 
review_grocery+gourmet-food_167_2	st05	Mother and I started drinking this back in the 1980's.	Äiti ja minä aloimme juoda tätä 1980-luvulla. 
review_grocery+gourmet-food_167_2	st05	I stopped because it was causing me too much pain, slightly worse than menstrual cramps.	Lopetin, koska se aiheutti minulle liian paljon kipua, hieman kuukautiskipuja kovempia. 
review_grocery+gourmet-food_167_2	st05	The herbs in this tea are strong.	Teen yrtit ovat voimakkaita. 
review_grocery+gourmet-food_167_2	st05	I think I read somewhere where the Senna in this stimulates the bowels to contract.	Luulen lukeneeni jostakin, että tuotteen sennosidi stimuloi suolten supistumista. 
review_grocery+gourmet-food_167_2	st05	This isn't really a weight loss product but more a laxative.	Tämä ei oikein ole painon pudotus tuote, vaan ennemminkin laksatiivi. 
review_grocery+gourmet-food_16_4	st03	Not enough Matcha tea flavor for me ... (=_=)	﻿Ei tarpeeksi matcha-teen makua minulle ... (=_=) 
review_grocery+gourmet-food_16_4	st03	I tried this for the first time today and it is delicious but I don't quite taste the Matcha flavor as you would in like say a Green Tea ice cream.	Maistoin tätä ekaa kertaa tänään ja se on herkullista, mutta en aivan maista matchan makua samalla tavalla kuin esim. vihreää teetä jäätelössä. 
review_grocery+gourmet-food_16_4	st03	To me it tasted like white chocolate with a grainy texture which I'm guessing is the Matcha tea powder.	Minusta se maistui valkosuklaalta, jossa on rakeinen koostumus, mikä varmaan johtuu matcha-teejauheesta. 
review_grocery+gourmet-food_16_4	st03	I think my favorite KitKat flavor mix is the Mocha.	Lemppari KitKat makuni taitaa olla mokka. 
review_grocery+gourmet-food_175_2	st06	Flavorless and not that strong	Mauton ja mieto 
review_grocery+gourmet-food_175_2	st06	This brand of tea felt stronger in the past.	Tämä teemerkki vaikutti ennen vahvemmalta. 
review_grocery+gourmet-food_175_2	st06	Now it feels more ordinary.Relative to other teas I have consumed, this one has no flavor whatsoever.	Nyt se tuntuu tavallisemmalta.Muihin maistamiini teelaatuihin verrattuna tässä ei ole minkään sortin makua. 
review_grocery+gourmet-food_175_2	st06	It is not even Organic, but that's okay as it was never advertised as such.I will not be buying it again.	Se ei ole edes luomua, mutta se on ok sillä sitä ei mainostettu sellaiseksi.En osta uudestaan. 
review_grocery+gourmet-food_18_5	st04	Great flavor	﻿Hieno aromi 
review_grocery+gourmet-food_18_5	st04	I've purchased different curries in the grocery store and was never completely happy with the flavor.	Olen ostanut ruokakaupasta erilaisia curryja mutten ole koskaan ollut täysin tyytyväinen niiden aromiin. 
review_grocery+gourmet-food_18_5	st04	I read a recipe that recommended this brand and after using it I can see why they recommend this specific brand.	Luin reseptin, joka suositteli tätä tuotemerkkiä, ja nyt kun olen kokeillut sitä, ymmärrän, miksi juuri tätä merkkiä suositeltiin. 
review_grocery+gourmet-food_18_5	st04	Great flavor - I purchased all 3 - Green, Red, and Yellow curry paste and have enjoyed all 3 types.	Hieno aromi – ostin kaikkia kolmea: vihreä, punainen ja keltainen currytahna ovat kaikki olleet makuuni. 
review_grocery+gourmet-food_20_4	st04	Tastes great!	﻿Maistuu hyvältä! 
review_grocery+gourmet-food_20_4	st04	I started a new diet restricting all added sugars.	Aloin noudattaa uutta ruokavaliota, jossa vältellään lisättyä sokeria. 
review_grocery+gourmet-food_20_4	st04	This was one of the only brands I could find that didn't have sugar added into the ingredients.	Tämä oli ainoita löytämiäni tuotemerkkejä, joiden valmistuksessa ei käytetä ylimääräistä sokeria. 
review_grocery+gourmet-food_20_4	st04	And it tastes great to boot!	Kaiken lisäksi se maistuu todella hyvältä! 
review_grocery+gourmet-food_20_4	st04	I'm not sure I could finish this whole tub before it goes off though.	En tosin tiedä, ehdinkö syödä koko rasiallisen, ennen kuin se menee pilalle. 
review_grocery+gourmet-food_20_4	st04	How long does it last?	Kuinkakohan kauan se säilyy? 
review_grocery+gourmet-food_340_1	st06	So this is what French coffee tastes like???  Don't believe it!!!	Tältäkö ranskalainen kahvi todella maistuu??? En suostu uskomaan!!! 
review_grocery+gourmet-food_340_1	st06	Perhaps the best coffee is in the US if this is any example.	Ehkä paras kahvi löytyy Yhdysvalloista, jos tätä yhtään vertaa. 
review_grocery+gourmet-food_340_1	st06	Not really fond of chickory but felt it was worth the try.	En hirveästi pidä sikurista, mutta päätin silti kokeilla. 
review_grocery+gourmet-food_340_1	st06	Doesn't taste like coffee to me - but maybe should be called something else - something weak and not flavorful.	Ei maistu mielestäni lainkaan kahvilta – mutta ehkä tätä pitäisi kutsua joksikin muuksi – joksikin heikoksi ja mauttomaksi. 
review_grocery+gourmet-food_355_1	st07	taste is awful	maku on kauhea 
review_grocery+gourmet-food_355_1	st07	When I was incarcerated in a Mexican prison, this was the only drink in the joint.	Kun olin meksikolaisvankilassa, tämä oli mestan ainoa juoma. 
review_grocery+gourmet-food_355_1	st07	We had to fix it with goat's milk and heat it over an open flame in the yard.	Meidän piti sekoittaa sitä vuohenmaitoon ja lämmittää avoliekillä pihalla. 
review_grocery+gourmet-food_355_1	st07	The taste is awful.	Maku on kauhea. 
review_grocery+gourmet-food_355_1	st07	It's not pleasing like the thick, hot Chocolate found in Madrid.	Se ei ole miellyttävä kuten Madridin paksu kuuma kaakao. 
review_grocery+gourmet-food_356_1	st07	taste is awful	maku on kauhea 
review_grocery+gourmet-food_356_1	st07	When I was incarcerated in a Mexican prison, this was the only drink in the joint.	Kun olin meksikolaisvankilassa, tämä oli mestan ainoa juoma. 
review_grocery+gourmet-food_356_1	st07	We had to fix it with goat's milk and heat it over an open flame in the yard.	Meidän piti sekoittaa sitä vuohenmaitoon ja lämmittää avoliekillä pihalla. 
review_grocery+gourmet-food_356_1	st07	The taste is awful.	Maku on kauhea. 
review_grocery+gourmet-food_356_1	st07	It's not pleasing like the thick, hot Chocolate found in Madrid.	Se ei ole miellyttävä kuten Madridin paksu kuuma kaakao. 
review_grocery+gourmet-food_399_2	st02	Great sauce....if you have nothing else.	Mahtava kastike.... jos sinulla ei ole mitään muuta. 
review_grocery+gourmet-food_399_2	st02	Low quality and low flavor hot sauce....not all that hot either.If you need some hot sauce and have nothing else around, then this will do, but that there are so many other choices, this is the worst choice to make.	Huonolaatuinen ja mauton chilikastike.... eikä edes erityisen tulinen. Jos tarvitset chilikastiketta eikä sinulla ole mitään muutakaan, tämä kyllä kelpaa, mutta kun kerta muitakin vaihtoehtoja on runsaasti, tämä on vaihtoehdoista huonoin. 
review_grocery+gourmet-food_399_2	st02	Even regular tobasco sauce is much much better.I can only describe it as being similar to watery taco bell sauce.I would recommend Frontera Hot Sauce, Tobasco, or Cholula Hot sauce over this.	Jopa tavallinen Tabasco on niin paljon parempaa. Voin vain kuvailla sen olevan kuin vetistä Taco Bell -kastiketta. Suosittelen Fronteran chilikastiketta, Tabascoa tai Cholulan chilikastiketta tämän sijaan. 
review_grocery+gourmet-food_8_5	st05	So Delicious!!	Niin herkullista!! 
review_grocery+gourmet-food_8_5	st05	Creamy white chocolate infused with Matcha green tea surrounding layers of wafers.	Täyteläinen valkosuklaa Matcha vihreä tee täytteellä vohvelikerrosten ympärillä. 
review_grocery+gourmet-food_8_5	st05	Much less sweeter than the traditional Kitkat.	Ei niin makea kuin perintenen Kitkat. 
review_grocery+gourmet-food_8_5	st05	Small size is perfect to satisfy the chocolate craving w/o the guilt.	Pieni koko on täydellinen tyydyttämään suklaanhimon ilman syyllisyyden tuntoa. 
review_grocery+gourmet-food_8_5	st05	Was in LA last week and picked up a bag on a whim at the Japanese store in Little Tokyo.	Olin Los Angelesissa viime viikolla ja mielijohteesta hain pussillisen japanilaisesta kaupasta Little Tokyossa. 
review_grocery+gourmet-food_8_5	st05	Now, back in WI and regretting not picking up a handful more.	Nyt Wisconsiniin palanneena kadun, etten ottanut kourallista enempää. 
review_grocery+gourmet-food_8_5	st05	Not only were these Kitkats delicious, the bags were only $5 each!	Kitkatit eivät ollet vain herkullisia, vaan pussit olivat myös vain $5 kappale! 
review_grocery+gourmet-food_9_5	st02	These are my favorite candies ever!	Nämä ovat kaikkien aikojen lempikarkkejani! 
review_grocery+gourmet-food_9_5	st02	After hearing mixed opinions about these Kit Kats, I decided to try them.	Kuultuani vaihtelevia mielipiteitä näistä Kit Kateista, päätin kokeilla niitä itse. 
review_grocery+gourmet-food_9_5	st02	They are excellent, and I do not regret purchasing them at all.	Ne ovat erinomaisia enkä kadu niiden ostamista yhtään. 
review_grocery+gourmet-food_9_5	st02	They taste like matcha with a bit of a vanilla and milky flavor as well.	Ne maistuvat matchateeltä ja niissä on lisäksi hieman vaniljan ja maidon makua. 
review_grocery+gourmet-food_9_5	st02	They are not too sweet or too plain.	Ne eivät ole liian makeita tai liian mauttomia. 
review_grocery+gourmet-food_9_5	st02	These are the best Kit Kats I've ever had, and I would recommend them to anyone who likes matcha-flavored candies or anyone wanting to try an unusual kind of Kit Kat.	Nämä ovat parhaita Kit Kateja, mitä olen ikinä syönyt ja suosittelen niitä kaikille, jotka pitävät matchanmakuisista karkeista tai jotka haluavat kokeilla hieman tavallisuudesta poikkeavia Kit Kateja. 
review_health+care_110_1	st06	Boo! Dead batteries!	Buu! Tyhjät akut! 
review_health+care_110_1	st06	I just gave up and threw out these batteries, after only a couple of months.	Luovutin ja heitin akut roskikseen vain muutaman kuukauden käytön jälkeen. 
review_health+care_110_1	st06	I had them in rotation (with two other sets of rechargeables-- Duracell and Sanyo) in my digital camera.	Kierrätin niitä digikamerassani (kahden muun uudelleenladattavan kanssa – Duracell ja Sanyo). 
review_health+care_110_1	st06	In the beginning, they were fine and comparable to the other brands.	Aluksi ne olivat hyvät ja verrattavissa muihin merkkeihin. 
review_health+care_110_1	st06	Now they don't even last one day in my camera.	Nyt ne eivät kestä edes yhtä päivää kamerassani. 
review_health+care_110_1	st06	Sometimes I get only a handful of pictures in before they die.	Joskus saan otettua vain muutaman kuvan ennen kuin ne tyhjenevät. 
review_health+care_110_1	st06	I don't have that kind of patience...	Minulla ei ole kärsivällisyyttä tällaiseen... 
review_health+care_110_1	st06	I won't buy Energizer rechargeables again.	En osta Energizerin uudelleenladattavia uudelleen. 
review_health+care_119_2	st06	longevity is very bad	kestävyys on todella huono 
review_health+care_119_2	st06	At first these are fantastic.	Aluksi nämä ovat loistavia. 
review_health+care_119_2	st06	Strong, good charge.	Vahvoja, hyvä virran kesto. 
review_health+care_119_2	st06	But after about 20-maybe 30 if that recharges, some of my batteries just dead.	Mutta noin 20–30 uudelleenlatauksen jälkeen jotkin patterini vain kuolevat. 
review_health+care_119_2	st06	Or do not hold charge for more than a night.	Tai kestävät ainoastaan yhden yön. 
review_health+care_119_2	st06	It is reall bad.	Todella huono juttu. 
review_health+care_119_2	st06	I bought about 5 or 6 (4 packs) of these, more than half of it are useless.	Ostin näitä 5 tai 6 (4:n kappaleen pakkausta), yli puolet ovat käyttökelvottomia. 
review_health+care_127_1	st07	Worked great for about 5 charges	Toimi hyvin noin 5 latauskertaa 
review_health+care_127_1	st07	I used NiCD batteries for a time years ago and gave up on those.	Käytin NiCD-paristoja hetken aikaa vuosi sitten ja luovutin niiden suhteen. 
review_health+care_127_1	st07	When I tried the NiMH batteries I started with these ones and was very disappointed with the technology, we used it in a mouse that required about twice a week changes, later I changed to Sanyo's eneloop and I'm very happy.	Kun kokeilin NiHM-paristoja, aloitin näillä ja petyin teknologiaan pahoin, käytettiin sitä hiiressä, johon piti vaihtaa noin pari kertaa viikossa, myöhemmin vaihdoin Sanyon eneloop-paristoihin ja olen todella tyytyväinen. 
review_health+care_13_5	st03	Just what I was looking for	﻿Juuri sitä mitä etsin 
review_health+care_13_5	st03	This magnifier is just what I was looking for.	Tämä suurennuslasi on juuri sitä mitä etsin. 
review_health+care_13_5	st03	It is small and easy to hold.	Se on pieni ja helppo pitää kädessä. 
review_health+care_13_5	st03	I wanted something to read small numbers/characters on electronic stuff like computers, electronics, etc.	Halusin jotain, jolla lukea pieniä numeroita/kirjaimia sähkövempaimista, kuten tietokoneista, sähkölaitteista jne. 
review_health+care_13_5	st03	I also work on the insides of computers and this is great for seeing small things.	Teen myös töitä tietokoneiden sisuksien kanssa ja tämän avulla näkee oikein mainioisti pieniä asioita. 
review_health+care_13_5	st03	I don't want to magnify books or magazines.	En halua suurentaa kirjoja tai lehtiä. 
review_health+care_13_5	st03	The light works well and makes reading small things very easy.	Valo toimii hyvin ja helpottaa paljon pienen tekstin lukemista. 
review_health+care_14_5	st03	COLORFUL, lighted, pocket magnifier-easy to find in a black purse!	﻿VÄRIKÄS, valaistu, taskusuurennuslasi-helppo löytää mustasta laukusta! 
review_health+care_14_5	st03	Most of the purses I own have black lining.	Useimissa laukuissani on musta vuori. 
review_health+care_14_5	st03	Good luck finding anything black in black purse!	Onnea vaan mustien tavaroiden etsintään mustasta laukusta! 
review_health+care_14_5	st03	I chose this color because I can actually find it!!!	Valitsin tämän värin, koska sen jopa löytää!!! 
review_health+care_14_5	st03	It works wonderfully in a dimly lit restaurant, when the print is really small, when I need a light & a magnifier to find the splinter.	Se toimii mainiosti hämärässä ravintolassa, kun präntti on tosi pientä, kun tarvitsen valoa & suurennuslasia tikun löytämiseen. 
review_health+care_14_5	st03	WONDERFUL.	MAHTAVA. 
review_health+care_16_4	st04	Very handy, works well	﻿Todella kätevä, toimii hyvin. 
review_health+care_16_4	st04	I only gave this 4 stars instead of 5, because of the packaging it comes in.	Annoin tälle viiden tähden sijaan vain neljä, sillä arvosanaa alentaa tuotteen pakkausmateriaali. 
review_health+care_16_4	st04	The plastic is sharp & isn't that easy to carry in your bag without stabbing yourself on it, but without the plastic box, the magnifier would get very scratched.	Pakkauksen muovi on terävää, ja ei ole helppoa pitää tuotetta mukana laukussa ilman, että tökkään sillä itseäni. Kuitenkin ilman muovipakkausta suurennuslasi kerää naarmuja. 
review_health+care_16_4	st04	I may discard the plastic box, but keep the magnifier in something soft, like a small sock.	Heitän todennäköisesti muovipakkauksen menemään ja säilytän suurennuslasia jossain pehmeässä, esimerkiksi pienessä sukassa. 
review_health+care_16_4	st04	Otherwise, the magnifier works great.	Muutoin suurennuslasi toimii erinomaisesti. 
review_health+care_185_2	st07	Only 3 years, instead of 5 as promised	Vain 3 vuotta, ei luvattua 5 vuotta 
review_health+care_185_2	st07	These were described as guaranteed for 5 years, but have an expiration date that is only 3 years (Mar 2016).	Näiden taattiin toimivan 5 vuotta, mutta eräpäivä on vain 3 vuotta (maaliskuu 2016). 
review_health+care_185_2	st07	Since I am using them for battery back-up in clocks this is a real bummer.	Koska käytän niitä kellojen paristojen varalla, tämä on iso pettymys. 
review_health+care_185_2	st07	Not what I expect from Amazon.	En odottanut tätä Amazonilta. 
review_health+care_185_2	st07	Will probably live with it rather than mess with a return.	Todennäköisesti vain hyväksyn asian enkä säädä palautuksen kanssa. 
review_health+care_199_2	st04	Older batteries came out in a plastic case.	﻿Vanhoja paristoja oli pakattu muoviin. 
review_health+care_199_2	st04	Item did not arrive on a cardboard card, it arrived in an easy to open plastic case and with the expiration date only 3 years out.	Tuote ei tullut pahvipakkauksessa vaan helposti avattavassa muovipakkauksessa, ja vanhenemispäivään oli enää kolme vuotta. 
review_health+care_199_2	st04	Fresh batteries have a 5 year expiration date.	Uudet paristot säilyvät viisi vuotta. 
review_health+care_199_2	st04	The description and the picture of this item needs to be changed if they are going to sell Amazon customers a different and older item.	Heidän täytyy vaihtaa tuotteen kuva ja kuvaus, jos he aikovat myydä Amazonin asiakkaille tuotetta, joka on eri ja vanhempi. 
review_health+care_199_2	st04	They were nice and sent me a return label free of charge.	He olivat mukavia, kun sain heiltä veloituksetta palautusosoitekortin. 
review_health+care_19_5	st04	very handy--wish it came in a sleeve	﻿Todella kätevä – tulisipa sen mukana myös suojus. 
review_health+care_19_5	st04	I carry this around in my bag (just in case).	Tämä kulkee mukana laukussani (varmuuden varalta). 
review_health+care_19_5	st04	I will have to make a little sleeve for it so that I can cut down on the lint & scratches that it collects, though.	Minun täytyy tosin tehdä sille pieni suojus, jotta siihen ei kerry yhtä paljon nukkaa ja naarmuja. 
review_health+care_19_5	st04	It works very well and is the perfect size--not too big to be gauche, not too small to be ineffective.	Se toimii oikein hyvä ja on juuri oikean kokoinen: ei liian iso ollakseen kömpelö, mutta ei liian suuri ollakseen hyödytön. 
review_health+care_4_4	st01	great addition to your purse	loistava lisä käsilaukkuusi 
review_health+care_4_4	st01	Love the Great point light pocket magnifier!	Rakastan loistavaa taskulamppusuurennuslasia! 
review_health+care_4_4	st01	works great, especially if you forget your glasses and can't read the menu when you are out for dinner.... the light is a bonus in a dark restaurant, too.	toimii mahtavasti, erityisesti jos unohdat lasisi ja et näe lukea ruokalistaa kun olet ulkona syömässä... valo on myös lisäetu pimeässä ravintolassa. 
review_health+care_4_4	st01	I would have given 5 stars if it came with a case that covers the glass.	Olisin antanut viisi tähteä, jos tämän mukana tulisi suojakotelo, joka suojaa lasia. 
review_health+care_4_4	st01	The clear plastic case it comes in is a little tacky and I'd be willing to pay a little more for a nice case to protec the lens.	Läpinäkyvä muovinen suojus, joka tuli tämän mukana on hieman mauton ja maksaisin enemmän, jos mukana tulisi kiva suojakotelo suojelemaan linssiä. 
review_health+care_53_1	st05	If your package is orange & black, then send it back.	Jos pakettisi on oranssi-musta, palauta se. 
review_health+care_53_1	st05	ONE STAR:The Maxell LR44 10-pack photo shows the new hologram packaging, but I received the old orange & black packaging.The batteries are stale.	YKSI TÄHTI: Maxell LR44 10-pack kuva näyttää uuden hologrammi pakkauksen, mutta sain vanhan oranssi-mustan pakkauksen. Paristot ovat tyhjentyneet. 
review_health+care_53_1	st05	Lights powered by them are semi-bright, and only last a day or so.The orange & black pack rates 1-star.FIVE STARS:From the same supplier, MyBatterySupplier, I ordered the50-pack, which did come in the new hologram package, and the difference was dramatic.	Valot, joissa käytetään näitä paristoja, ovat himmeitä ja vain kestävät noin vuorokauden. Oranssi-musta pakkaus ansaitsee 1 tähden. VIISI TÄHTEÄ: Tilasin samalta hankkijalta, MyBatterySupplierilta, 50 pariston paketin, joka saapui hologrammi pakkauksessa, ja ero oli dramaattinen. 
review_health+care_53_1	st05	Lights powered by the batteries were brilliant, and I expect them to last much longer.The new hologram pack rates 5-stars.	Valot, joissa käytetään näitä paristoja, ovat kirkkaat ja odotan niiden kestävän paljon kauemmin. Uusi hologrammi pakkaus ansaitsee 5 tähteä. 
review_health+care_6_5	st02	$9.99, pretty and cute	9,99 dollaria, nätti ja söpö 
review_health+care_6_5	st02	The light comes on when the item is pulled.	Valo syttyy, kun esinettä vetää. 
review_health+care_6_5	st02	This is much easier to use than the plastic bookmark magnifier and the bar magnifier I previously purchased.	Tätä on paljon helpompi käyttää kuin aiemmin ostamaani muovista kirjanmerkkisuurennuslasia tai suurennuslasiviivainta. 
review_health+care_6_5	st02	I was glad to have it lit when I needed to see the serial number on the back of  an ipod.	Olin iloinen, että siinä paloi valo, kun minun piti nähdä sarjanumero iPodin takakannesta. 
review_health+care_84_1	st05	Expensive junk	Kallista romua 
review_health+care_84_1	st05	I bought a pack of these a while back from Sam's Club.	Ostin jokin aika sitten paketin näitä Sam's Clubista. 
review_health+care_84_1	st05	I used them in my appliance remotes but noticed that they don't hold their charges for long thereby necessitating frequent recharges.	Käytin niitä kodinkoneiden kaukosäätimissä, mutta huomasin, etteivät ne pitäneet jännitystään kauaa ja siten vaativat latausta tiheään tahtiin. 
review_health+care_84_1	st05	The cheap rapid charger 'CH30MN' that came with the battery pack did not help matters either as it heats the batteries up during the charging process to the point of being unbearable to touch.Save your money and buy the newSANYO NEW 1500 eneloop 8 Pack AA Ni-MH Pre-Charged Rechargeable Batteriesinstead.	Paketin mukana tullut halpa ja nopea lataaja 'CH30MN' ei myöskään auttanut asiaa, sillä se kuumensi paristot latauksen aikana niin kuumiksi, ettei niitä kärsinyt koskettaa. Säästä rahasi ja osta sen sijaan uusi SANYO NEW 1500 eneloop 8 Pack AA Ni-MH -pakkaus etukäteen ladattuja ja ladattavia akkuja. 
review_health+care_8_5	st02	Excellent Design and Functionaality	Erinomainen muotoilu ja toiminnallisuus 
review_health+care_8_5	st02	We bought one for road trips and trying to interpret maps without having to strain our eyes.	Ostimme yhden automatkoja varten pystyäksemme lukemaan karttoja ilman, että meidän tarvitsee rasittaa silmiämme. 
review_health+care_8_5	st02	Really nice design, good tactile feel.	Todella hyvä muotoilu, hyvä käsituntuma. 
review_health+care_8_5	st02	I couldn't figure out where the batteries were, sent Lightwedge Customer Service an email and received a response within 24 hours.	En hoksannut, missä paristot olivat, lähetin Lightwedgen asiakaspalveluun sähköpostia ja sain vastauksen 24 tunnin sisällä. 
review_health+care_8_5	st02	If you need one I'd recommend this one.	Jos tarvitset tällaisen, suosittelen tätä. 
review_home+kitchen_10_5	st02	beautiful wedding cakes	kauniita hääkakkuja 
review_home+kitchen_10_5	st02	Just love this book!!	Rakastan tätä kirjaa!! 
review_home+kitchen_10_5	st02	I got some great ideas from it.	Sain siitä paljon hienoja ideoita. 
review_home+kitchen_10_5	st02	It is well written, recipes easy to follow.	Se on kirjoitettu hyvin, reseptejä on helppo seurata. 
review_home+kitchen_10_5	st02	I did wonder whether this would be just another wedding cake book when I first saw it.	Mietin, olisiko tämä taas vain yksi kirja hääkakuista, kun näin sen ensimmäisen kerran. 
review_home+kitchen_10_5	st02	I am so glad I went with my gut feeling and bought it.	Olen niin iloinen, että seurasin vaistoani ja ostin sen. 
review_home+kitchen_10_5	st02	I love Martha Stewart items, this delivered well.	Rakastan Martha Strwartin tuotteita, tämä todellakin vastasi odotuksia. 
review_home+kitchen_112_1	st06	Not for use with silverware	Älä käytä pöytähopeoiden kanssa 
review_home+kitchen_112_1	st06	We received these salad plates and bowls from our wedding registry.	Saimme nämä salaattilautaset ja kulhot häälahjaksi. 
review_home+kitchen_112_1	st06	They are absolutely beautiful BUT NOT FUNCTIONAL.	Ne ovat todella kauniita MUTTA EIVÄT KÄYTÄNNÖLLISIÄ. 
review_home+kitchen_112_1	st06	It seems that they are meant to be used only with wooden utensils or chop sticks because any metal utensil used on the surface leaves a gray mark and makes an awful noise that is completely unbearable!	Vaikuttaa siltä, että niitä tulisi käyttää ainoastaan puisten välineiden tai syömäpuikkojen kanssa, sillä metalliset välineet jättävät harmaita jälkiä pintaan ja pitävät kamalaa ääntä, jota ei voi sietää! 
review_home+kitchen_112_1	st06	Enough that we have to purchase new dinner ware.	Meidän täytyy ostaa uudet astiastot. 
